timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
435,1i,150.0,2,0.8358,1,1.0,False,-4.0,0.8358,0.006666666666666667
440,1i,150.0,1,1.734,0,0.0,False,-1.0,1.734,0.0
445,1i,150.0,1,0.5373,0,0.0,False,-1.0,0.5373,0.0
450,1i,150.0,1,0.0042,1,1.0,False,0.0,-8.127999999999998,0.006666666666666667
455,1i,150.0,2,8.3986,1,1.0,False,0.0,-7.9251999999999985,0.006666666666666667
460,1i,150.0,2,2.3975,1,1.0,False,0.0,-7.8069999999999995,0.006666666666666667
465,1i,150.0,2,0.0021,2,1.0,False,0.0,-0.8337,0.006666666666666667
470,1i,150.0,4,9.4562,2,1.0,False,1.0,7.722200000000001,0.006666666666666667
475,1i,150.0,4,6.6313,2,1.0,False,1.0,6.094,0.006666666666666667
480,1i,150.0,4,1.1649,2,1.0,False,0.0,1.1607,0.006666666666666667
485,1i,150.0,4,0.0001,4,8.0,False,7.0,-8.3985,0.05333333333333334
490,1i,150.0,4,0.0,4,8.0,False,7.0,-2.3975,0.05333333333333334
495,1i,150.0,5,3.8301,4,8.0,False,7.0,3.828,0.05333333333333334
500,1i,150.0,2,0.0,2,8.0,False,7.0,-9.4562,0.05333333333333334
505,1i,150.0,4,13.1851,2,8.0,False,7.0,6.5538,0.05333333333333334
510,1i,150.0,4,7.0629,2,8.0,False,7.0,5.898,0.05333333333333334
515,1i,150.0,3,0.0508,2,8.0,False,0.0,0.050699999999999995,0.05333333333333334
520,1i,150.0,3,0.0,3,20.71,False,12.71,0.0,0.13806666666666667
525,1i,150.0,3,0.0,3,20.71,False,12.71,-3.8301,0.13806666666666667
530,1i,150.0,2,1.5676,1,20.17,False,12.170000000000002,1.5676,0.13446666666666668
535,1i,150.0,2,9.9398,0,0.0,False,-8.0,-3.2453000000000003,0.0
540,1i,150.0,2,2.5791,1,1.0,False,-7.0,-4.4838000000000005,0.006666666666666667
545,1i,150.0,2,0.0,2,1.0,False,-7.0,-0.0508,0.006666666666666667
550,1i,150.0,4,9.5646,2,1.0,False,-19.71,9.5646,0.006666666666666667
555,1i,150.0,4,2.7982,2,1.0,False,-19.71,2.7982,0.006666666666666667
560,1i,150.0,4,0.0099,4,5.0,False,-15.170000000000002,-1.5577,0.03333333333333333
565,1i,150.0,4,0.0,4,5.0,False,5.0,-9.9398,0.03333333333333333
