design_method,split,scenario_id,timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,true_queue_length_m,true_queue_beyond_camera
ood,ood,scenario_burst_demand_OOD,3410,4i,150.0,26,0.2823,25,147.24,True,2.300000000000012,-0.6798,0.9816,479.44,True
ood,ood,scenario_burst_demand_OOD,3415,4i,150.0,27,0.5407,26,147.23,True,2.719999999999999,0.0952999999999999,0.9815333333333331,479.44,True
ood,ood,scenario_burst_demand_OOD,3420,4i,150.0,27,0.2316,26,147.23,True,-2.7600000000000198,-0.1202,0.9815333333333331,479.44,True
ood,ood,scenario_burst_demand_OOD,3425,4i,150.0,24,0.1344,23,147.23,True,46.68999999999998,-0.1487,0.9815333333333331,479.36,True
ood,ood,scenario_burst_demand_OOD,3430,4i,150.0,23,0.0,23,147.23,True,7.319999999999993,-0.1015,0.9815333333333331,478.65,True
ood,ood,scenario_burst_demand_OOD,3435,4i,150.0,23,0.0,23,147.23,True,-0.1899999999999977,-0.7401,0.9815333333333331,476.68,True
ood,ood,scenario_burst_demand_OOD,3440,4i,150.0,23,0.0,23,147.23,True,-0.0100000000000193,-0.2823,0.9815333333333331,472.17,True
ood,ood,scenario_burst_demand_OOD,3445,4i,150.0,23,0.0,23,147.23,True,0.0,-0.5407,0.9815333333333331,473.69,True
ood,ood,scenario_burst_demand_OOD,3450,4i,150.0,24,0.7818,23,147.23,True,0.0,0.5502,0.9815333333333331,471.13,True
ood,ood,scenario_burst_demand_OOD,3455,4i,150.0,23,1.2836,20,147.23,True,0.0,1.1492,0.9815333333333331,470.77,True
ood,ood,scenario_burst_demand_OOD,3460,4i,150.0,22,0.7654,17,147.23,True,0.0,0.7654,0.9815333333333331,470.73,True
ood,ood,scenario_burst_demand_OOD,3465,4i,150.0,22,0.4021,18,147.23,True,0.0,0.4021,0.9815333333333331,470.73,True
ood,ood,scenario_burst_demand_OOD,3470,4i,150.0,22,0.3916,17,147.23,True,0.0,0.3916,0.9815333333333331,470.73,True
ood,ood,scenario_burst_demand_OOD,3475,4i,150.0,22,0.3772,17,147.23,True,0.0,0.3772,0.9815333333333331,470.73,True
ood,ood,scenario_burst_demand_OOD,3480,4i,150.0,22,0.3627,17,146.04,True,-1.1899999999999975,-0.4191,0.9736,470.73,True
ood,ood,scenario_burst_demand_OOD,3485,4i,150.0,23,1.279,19,122.52,False,-24.709999999999997,-0.0046000000000001,0.8168,470.73,True
ood,ood,scenario_burst_demand_OOD,3490,4i,150.0,23,0.5442,21,131.48,False,-15.75,-0.2211999999999999,0.8765333333333333,470.73,True
ood,ood,scenario_burst_demand_OOD,3495,4i,150.0,25,0.5276,24,148.0,True,0.7700000000000102,0.1254999999999999,0.9866666666666668,470.73,True
ood,ood,scenario_burst_demand_OOD,3500,4i,150.0,25,0.34,24,147.94,True,0.710000000000008,-0.0515999999999999,0.9862666666666666,470.73,True
ood,ood,scenario_burst_demand_OOD,3505,4i,150.0,25,0.1601,24,147.94,True,0.710000000000008,-0.2171,0.9862666666666666,470.73,True
ood,ood,scenario_burst_demand_OOD,3510,4i,150.0,25,0.0069,25,147.94,True,1.9000000000000057,-0.3558,0.9862666666666666,470.73,True
ood,ood,scenario_burst_demand_OOD,3515,4i,150.0,21,0.0,21,147.94,True,25.42,-1.279,0.9862666666666666,470.68,True
ood,ood,scenario_burst_demand_OOD,3520,4i,150.0,21,0.0,21,147.94,True,16.460000000000008,-0.5442,0.9862666666666666,470.05,True
ood,ood,scenario_burst_demand_OOD,3525,4i,150.0,22,1.1767,21,147.94,True,-0.0600000000000022,0.6491000000000001,0.9862666666666666,467.89,True
ood,ood,scenario_burst_demand_OOD,3530,4i,150.0,22,0.6117,21,147.94,True,0.0,0.2717,0.9862666666666666,465.67,True
ood,ood,scenario_burst_demand_OOD,3535,4i,150.0,22,0.8785,21,147.94,True,0.0,0.7183999999999999,0.9862666666666666,469.35,True
ood,ood,scenario_burst_demand_OOD,3540,4i,150.0,22,0.4431,21,147.94,True,0.0,0.4362,0.9862666666666666,466.06,True
ood,ood,scenario_burst_demand_OOD,3545,4i,150.0,21,0.1926,20,147.94,True,0.0,0.1926,0.9862666666666666,479.85,True
ood,ood,scenario_burst_demand_OOD,3550,4i,150.0,20,0.5937,16,147.94,True,0.0,0.5937,0.9862666666666666,479.77,True
ood,ood,scenario_burst_demand_OOD,3555,4i,150.0,20,0.6262,15,147.94,True,0.0,-0.5505000000000001,0.9862666666666666,479.77,True
ood,ood,scenario_burst_demand_OOD,3560,4i,150.0,20,0.591,13,147.94,True,0.0,-0.0207,0.9862666666666666,479.77,True
ood,ood,scenario_burst_demand_OOD,3565,4i,150.0,20,0.5868,14,147.86,True,-0.079999999999984,-0.2916999999999999,0.9857333333333336,479.77,True
ood,ood,scenario_burst_demand_OOD,3570,4i,150.0,20,0.5386,14,86.42,False,-61.52,0.0954999999999999,0.5761333333333334,479.77,True
ood,ood,scenario_burst_demand_OOD,3575,4i,150.0,23,1.7086,17,111.33,False,-36.61,1.516,0.7422,479.77,True
ood,ood,scenario_burst_demand_OOD,3580,4i,150.0,23,0.646,20,131.91,False,-16.03,0.0523,0.8794,479.77,True
ood,ood,scenario_burst_demand_OOD,3585,4i,150.0,23,0.0034,23,138.27,False,-9.669999999999987,-0.6228,0.9218,479.77,True
ood,ood,scenario_burst_demand_OOD,3590,4i,150.0,23,0.0,23,138.23,False,-9.710000000000008,-0.591,0.9215333333333332,479.77,True
ood,ood,scenario_burst_demand_OOD,3595,4i,150.0,23,0.0,23,138.23,False,-9.630000000000024,-0.5868,0.9215333333333332,479.77,True
ood,ood,scenario_burst_demand_OOD,3600,4i,150.0,23,0.0,23,138.23,False,51.80999999999999,-0.5386,0.9215333333333332,479.76,True
ood,ood,scenario_heavy_vehicle_OOD,0,1i,150.0,0,0.0,0,0.0,False,,,0.0,0.0,False
ood,ood,scenario_heavy_vehicle_OOD,5,1i,150.0,0,0.0,0,0.0,False,,,0.0,0.0,False
ood,ood,scenario_heavy_vehicle_OOD,10,1i,150.0,0,0.0,0,0.0,False,,,0.0,0.0,False
ood,ood,scenario_heavy_vehicle_OOD,15,1i,150.0,1,23.5897,0,0.0,False,,,0.0,0.0,False
ood,ood,scenario_heavy_vehicle_OOD,20,1i,150.0,3,17.7152,0,0.0,False,,,0.0,0.0,False
ood,ood,scenario_heavy_vehicle_OOD,25,1i,150.0,3,10.154,0,0.0,False,,,0.0,0.0,False
ood,ood,scenario_heavy_vehicle_OOD,30,1i,150.0,3,0.0,1,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,35,1i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,40,1i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,45,1i,150.0,3,0.0,3,1.0,False,1.0,-23.5897,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,50,1i,150.0,4,11.458,1,1.0,False,1.0,-6.257199999999999,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,55,1i,150.0,4,8.8483,1,1.0,False,1.0,-1.3057,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,60,1i,150.0,2,0.1945,1,1.0,False,0.0,0.1945,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,65,1i,150.0,2,0.0,2,13.71,False,12.71,0.0,0.0914,13.71,False
ood,ood,scenario_heavy_vehicle_OOD,70,1i,150.0,5,12.6584,2,13.71,False,12.71,12.6584,0.0914,13.71,False
ood,ood,scenario_heavy_vehicle_OOD,75,1i,150.0,5,6.5961,2,13.71,False,12.71,6.5961,0.0914,13.71,False
ood,ood,scenario_heavy_vehicle_OOD,80,1i,150.0,4,1.9079,1,1.0,False,0.0,-9.5501,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,85,1i,150.0,3,0.6424,2,1.0,False,0.0,-8.2059,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,90,1i,150.0,3,0.0003,3,1.0,False,0.0,-0.1942,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,95,1i,150.0,4,6.2043,3,1.0,False,-12.71,6.2043,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,100,1i,150.0,5,6.1563,3,1.0,False,-12.71,-6.5021,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,105,1i,150.0,6,3.2791,3,1.0,False,-12.71,-3.317,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,110,1i,150.0,6,1.2993,5,8.01,False,7.01,-0.6086,0.0533999999999999,8.01,False
ood,ood,scenario_heavy_vehicle_OOD,115,1i,150.0,6,0.5484,5,8.0,False,7.0,-0.0939999999999999,0.0533333333333333,8.0,False
ood,ood,scenario_heavy_vehicle_OOD,120,1i,150.0,6,0.0051,6,8.0,False,7.0,0.0048,0.0533333333333333,8.0,False
ood,ood,scenario_heavy_vehicle_OOD,125,1i,150.0,8,5.0078,6,8.0,False,7.0,-1.1965000000000003,0.0533333333333333,8.0,False
ood,ood,scenario_heavy_vehicle_OOD,130,1i,150.0,9,4.1781,6,8.0,False,7.0,-1.9782,0.0533333333333333,8.0,False
ood,ood,scenario_heavy_vehicle_OOD,135,1i,150.0,9,1.3225,7,9.0,False,8.0,-1.9566,0.06,9.0,False
ood,ood,scenario_heavy_vehicle_OOD,140,1i,150.0,4,2.1379,2,5.0,False,-3.01,0.8386000000000002,0.0333333333333333,5.0,False
ood,ood,scenario_heavy_vehicle_OOD,145,1i,150.0,3,0.002,3,19.05,False,11.05,-0.5464,0.127,19.05,False
ood,ood,scenario_heavy_vehicle_OOD,150,1i,150.0,3,0.0,3,19.04,False,11.04,-0.0051,0.1269333333333333,19.04,False
ood,ood,scenario_heavy_vehicle_OOD,155,1i,150.0,4,4.3688,3,19.04,False,11.04,-0.6389999999999993,0.1269333333333333,19.04,False
ood,ood,scenario_heavy_vehicle_OOD,160,1i,150.0,6,7.1992,3,19.04,False,11.04,3.021100000000001,0.1269333333333333,19.04,False
ood,ood,scenario_heavy_vehicle_OOD,165,1i,150.0,5,2.855,3,19.04,False,10.04,1.5325,0.1269333333333333,19.04,False
ood,ood,scenario_heavy_vehicle_OOD,170,1i,150.0,4,0.8545,3,31.87,False,26.87,-1.2834,0.2124666666666666,31.87,False
ood,ood,scenario_heavy_vehicle_OOD,175,1i,150.0,3,2.4073,1,1.0,False,-18.05,2.4053000000000004,0.0066666666666666,1.0,False
ood,ood,scenario_heavy_vehicle_OOD,180,1i,150.0,6,9.9122,3,13.71,False,-5.329999999999998,9.9122,0.0914,13.71,False
ood,ood,scenario_heavy_vehicle_OOD,185,1i,150.0,6,5.6562,3,13.71,False,-5.329999999999998,1.2874,0.0914,13.71,False
ood,ood,scenario_heavy_vehicle_OOD,190,1i,150.0,6,0.3599,5,26.43,False,7.390000000000001,-6.839300000000001,0.1762,26.43,False
ood,ood,scenario_heavy_vehicle_OOD,195,1i,150.0,6,0.0001,6,26.42,False,7.380000000000003,-2.8549,0.1761333333333333,26.42,False
ood,ood,scenario_heavy_vehicle_OOD,200,1i,150.0,6,0.0,6,26.42,False,-5.449999999999999,-0.8545,0.1761333333333333,26.42,False
ood,ood,scenario_heavy_vehicle_OOD,205,1i,150.0,7,2.6594,6,26.42,False,25.42,0.2521,0.1761333333333333,26.42,False
ood,ood,scenario_heavy_vehicle_OOD,210,1i,150.0,9,5.0995,6,26.42,False,12.71,-4.8127,0.1761333333333333,26.42,False
ood,ood,scenario_heavy_vehicle_OOD,215,1i,150.0,9,2.0691,6,26.42,False,12.71,-3.5871,0.1761333333333333,26.42,False
ood,ood,scenario_heavy_vehicle_OOD,220,1i,150.0,9,0.4966,8,30.42,False,3.990000000000002,0.1367,0.2028,30.42,False
ood,ood,scenario_heavy_vehicle_OOD,225,1i,150.0,9,0.0296,9,30.42,False,4.0,0.0295,0.2028,30.42,False
ood,ood,scenario_heavy_vehicle_OOD,230,1i,150.0,6,1.0334,4,30.42,False,4.0,1.0334,0.2028,30.42,False
ood,ood,scenario_heavy_vehicle_OOD,235,1i,150.0,7,7.8576,4,30.42,False,4.0,5.1982,0.2028,30.42,False
ood,ood,scenario_heavy_vehicle_OOD,240,1i,150.0,6,3.4163,4,30.42,False,4.0,-1.6831999999999998,0.2028,30.42,False
ood,ood,scenario_heavy_vehicle_OOD,245,1i,150.0,5,0.0092,5,37.46,False,11.04,-2.0599000000000003,0.2497333333333333,37.46,False
ood,ood,scenario_heavy_vehicle_OOD,250,1i,150.0,5,0.0,5,37.43,False,7.009999999999998,-0.4966,0.2495333333333333,37.43,False
ood,ood,scenario_heavy_vehicle_OOD,255,1i,150.0,5,0.0,5,37.43,False,7.009999999999998,-0.0296,0.2495333333333333,37.43,False
ood,ood,scenario_heavy_vehicle_OOD,260,1i,150.0,5,4.2362,2,37.43,False,7.009999999999998,3.2028,0.2495333333333333,37.43,False
ood,ood,scenario_heavy_vehicle_OOD,265,1i,150.0,6,10.8714,0,0.0,False,-30.42,3.0138,0.0,0.0,False
ood,ood,scenario_heavy_vehicle_OOD,270,1i,150.0,6,4.874,2,5.01,False,-25.410000000000004,1.4576999999999996,0.0334,5.01,False
ood,ood,scenario_heavy_vehicle_OOD,275,1i,150.0,6,1.2637,4,12.0,False,-25.46,1.2545,0.08,12.0,False
ood,ood,scenario_heavy_vehicle_OOD,280,1i,150.0,6,0.0005,6,16.0,False,-21.43,0.0005,0.1066666666666666,16.0,False
ood,ood,scenario_heavy_vehicle_OOD,285,1i,150.0,7,2.4845,6,16.0,False,-21.43,2.4845,0.1066666666666666,16.0,False
ood,ood,scenario_heavy_vehicle_OOD,290,1i,150.0,9,5.1141,6,16.0,False,-21.43,0.8778999999999995,0.1066666666666666,16.0,False
ood,ood,scenario_heavy_vehicle_OOD,295,1i,150.0,9,2.0187,6,16.0,False,16.0,-8.852699999999999,0.1066666666666666,16.0,False
ood,ood,scenario_heavy_vehicle_OOD,300,1i,150.0,9,0.0261,9,28.72,False,23.71,-4.8479,0.1914666666666666,28.72,False
ood,ood,scenario_heavy_vehicle_OOD,305,1i,150.0,9,0.0002,9,28.72,False,16.72,-1.2635,0.1914666666666666,28.72,False
ood,ood,scenario_heavy_vehicle_OOD,310,1i,150.0,9,0.0,9,28.72,False,12.72,-0.0005,0.1914666666666666,28.72,False
ood,ood,scenario_heavy_vehicle_OOD,315,1i,150.0,10,1.1315,9,28.72,False,12.72,-1.3530000000000002,0.1914666666666666,28.72,False
ood,ood,scenario_heavy_vehicle_OOD,320,1i,150.0,10,4.7692,5,28.72,False,12.72,-0.3449,0.1914666666666666,28.72,False
ood,ood,scenario_heavy_vehicle_OOD,325,1i,150.0,8,3.9558,5,28.72,False,12.72,1.9371,0.1914666666666666,28.72,False
ood,ood,scenario_heavy_vehicle_OOD,330,1i,150.0,7,1.6544,5,28.72,False,0.0,1.6283,0.1914666666666666,28.72,False
ood,ood,scenario_heavy_vehicle_OOD,335,1i,150.0,6,0.0033,6,32.74,False,4.020000000000003,0.0031,0.2182666666666667,32.74,False
ood,ood,scenario_heavy_vehicle_OOD,340,1i,150.0,7,2.4464,6,32.72,False,4.0,2.4464,0.2181333333333333,32.72,False
ood,ood,scenario_heavy_vehicle_OOD,345,1i,150.0,9,5.5996,6,32.72,False,4.0,4.4681,0.2181333333333333,32.72,False
ood,ood,scenario_heavy_vehicle_OOD,350,1i,150.0,7,2.1755,4,32.72,False,4.0,-2.5937,0.2181333333333333,32.72,False
ood,ood,scenario_heavy_vehicle_OOD,355,1i,150.0,6,1.8789,3,44.28,False,15.560000000000002,-2.0769,0.2952,44.28,False
ood,ood,scenario_heavy_vehicle_OOD,360,1i,150.0,6,0.3424,4,13.71,False,-15.009999999999998,-1.312,0.0914,13.71,False
ood,ood,scenario_heavy_vehicle_OOD,365,1i,150.0,7,2.0988,6,30.44,False,-2.3000000000000007,2.0955000000000004,0.2029333333333333,30.44,False
ood,ood,scenario_heavy_vehicle_OOD,370,1i,150.0,7,1.453,6,30.42,False,-2.299999999999997,-0.9934,0.2028,30.42,False
ood,ood,scenario_heavy_vehicle_OOD,375,1i,150.0,9,4.3122,6,30.42,False,-2.299999999999997,-1.2874,0.2028,30.42,False
ood,ood,scenario_heavy_vehicle_OOD,380,1i,150.0,9,2.4629,6,30.42,False,-2.299999999999997,0.2873999999999999,0.2028,30.42,False
ood,ood,scenario_heavy_vehicle_OOD,385,1i,150.0,9,0.6866,7,30.42,False,-13.86,-1.1923,0.2028,30.42,False
ood,ood,scenario_heavy_vehicle_OOD,390,1i,150.0,10,1.4647,9,37.43,False,23.72,1.1223,0.2495333333333333,37.43,False
ood,ood,scenario_heavy_vehicle_OOD,395,1i,150.0,10,1.0439,9,37.43,False,6.989999999999998,-1.0549000000000002,0.2495333333333333,37.43,False
ood,ood,scenario_heavy_vehicle_OOD,400,1i,150.0,10,0.5939,9,37.43,False,7.009999999999998,-0.8591000000000001,0.2495333333333333,37.43,False
ood,ood,scenario_heavy_vehicle_OOD,405,1i,150.0,12,2.031,9,37.43,False,7.009999999999998,-2.2812,0.2495333333333333,37.43,False
ood,ood,scenario_heavy_vehicle_OOD,410,1i,150.0,9,1.8765,5,37.43,False,7.009999999999998,-0.5863999999999998,0.2495333333333333,37.43,False
ood,ood,scenario_heavy_vehicle_OOD,415,1i,150.0,8,2.8334,6,50.14,False,19.72,2.1468000000000003,0.3342666666666666,50.14,False
ood,ood,scenario_heavy_vehicle_OOD,420,1i,150.0,7,2.3139,6,50.14,False,12.71,0.8492,0.3342666666666666,50.14,False
ood,ood,scenario_heavy_vehicle_OOD,425,1i,150.0,7,3.3737,6,50.14,False,12.71,2.3298,0.3342666666666666,50.14,False
ood,ood,scenario_heavy_vehicle_OOD,430,1i,150.0,8,3.884,6,50.14,False,12.71,3.2901,0.3342666666666666,50.14,False
ood,ood,scenario_heavy_vehicle_OOD,435,1i,150.0,7,1.0161,6,50.14,False,12.71,-1.0149,0.3342666666666666,50.14,False
ood,ood,scenario_heavy_vehicle_OOD,440,1i,150.0,6,0.5266,4,50.14,False,12.71,-1.3499,0.3342666666666666,50.14,False
ood,ood,scenario_heavy_vehicle_OOD,445,1i,150.0,6,4.8693,1,62.24,False,12.1,2.0359,0.4149333333333333,62.24,False
ood,ood,scenario_heavy_vehicle_OOD,450,1i,150.0,6,2.7393,2,13.71,False,-36.43,0.4254000000000002,0.0914,13.71,False
ood,ood,scenario_heavy_vehicle_OOD,455,1i,150.0,7,2.8373,5,46.15,False,-3.990000000000002,-0.5364,0.3076666666666666,46.15,False
ood,ood,scenario_heavy_vehicle_OOD,460,1i,150.0,8,2.3207,6,46.14,False,-4.0,-1.5633,0.3076,46.14,False
ood,ood,scenario_heavy_vehicle_OOD,465,1i,150.0,8,0.3504,7,46.14,False,-4.0,-0.6657,0.3076,46.14,False
ood,ood,scenario_heavy_vehicle_OOD,470,1i,150.0,9,1.8264,8,58.85,False,8.71,1.2998,0.3923333333333333,58.85,False
ood,ood,scenario_heavy_vehicle_OOD,475,1i,150.0,9,0.6323,8,58.85,False,-3.390000000000001,-4.237,0.3923333333333333,58.85,False
ood,ood,scenario_heavy_vehicle_OOD,480,1i,150.0,9,0.0072,9,58.85,False,45.14,-2.7321,0.3923333333333333,58.85,False
ood,ood,scenario_heavy_vehicle_OOD,485,1i,150.0,11,2.6071,9,58.85,False,12.700000000000005,-0.2301999999999999,0.3923333333333333,58.85,False
ood,ood,scenario_heavy_vehicle_OOD,490,1i,150.0,11,1.3808,9,58.85,False,12.71,-0.9399,0.3923333333333333,58.85,False
ood,ood,scenario_heavy_vehicle_OOD,495,1i,150.0,11,0.3447,10,71.56,False,25.42,-0.0056999999999999,0.4770666666666667,71.56,False
ood,ood,scenario_heavy_vehicle_OOD,500,1i,150.0,8,1.9005,7,71.56,False,12.71,0.0741,0.4770666666666667,71.56,False
ood,ood,scenario_heavy_vehicle_OOD,505,1i,150.0,8,1.9369,7,71.56,False,12.71,1.3046000000000002,0.4770666666666667,71.56,False
ood,ood,scenario_heavy_vehicle_OOD,510,1i,150.0,8,2.3299,7,71.56,False,12.71,2.3227,0.4770666666666667,71.56,False
ood,ood,scenario_heavy_vehicle_OOD,515,1i,150.0,9,2.5042,7,71.56,False,12.71,-0.1028999999999999,0.4770666666666667,71.56,False
ood,ood,scenario_heavy_vehicle_OOD,520,1i,150.0,9,2.4095,7,71.56,False,12.71,1.0287,0.4770666666666667,71.56,False
ood,ood,scenario_heavy_vehicle_OOD,525,1i,150.0,9,1.7188,8,84.27,False,12.709999999999994,1.3741,0.5618,84.27,False
ood,ood,scenario_heavy_vehicle_OOD,530,1i,150.0,8,0.6815,6,84.27,False,12.709999999999994,-1.219,0.5618,84.27,False
ood,ood,scenario_heavy_vehicle_OOD,535,1i,150.0,7,2.0789,3,84.1,False,12.539999999999992,0.1419999999999999,0.5606666666666666,84.1,False
ood,ood,scenario_heavy_vehicle_OOD,540,1i,150.0,9,4.0135,3,13.71,False,-57.85,1.6835999999999998,0.0914,13.71,False
ood,ood,scenario_heavy_vehicle_OOD,545,1i,150.0,9,2.1777,6,51.88,False,-19.68,-0.3264999999999998,0.3458666666666667,51.88,False
ood,ood,scenario_heavy_vehicle_OOD,550,1i,150.0,10,1.5459,8,64.56,False,-7.0,-0.8635999999999999,0.4304,64.56,False
ood,ood,scenario_heavy_vehicle_OOD,555,1i,150.0,10,1.0995,9,78.6,False,-5.670000000000002,-0.6193000000000002,0.5239999999999999,78.6,False
ood,ood,scenario_heavy_vehicle_OOD,560,1i,150.0,11,2.3282,9,78.6,False,-5.670000000000002,1.6466999999999998,0.5239999999999999,78.6,False
ood,ood,scenario_heavy_vehicle_OOD,565,1i,150.0,12,2.1934,9,78.6,False,-5.5,0.1145,0.5239999999999999,78.6,False
ood,ood,scenario_heavy_vehicle_OOD,570,1i,150.0,12,1.0563,11,91.31,False,77.6,-2.9571999999999994,0.6087333333333333,91.31,False
ood,ood,scenario_heavy_vehicle_OOD,575,1i,150.0,13,1.6646,11,91.31,False,39.43,-0.5131000000000001,0.6087333333333333,91.31,False
ood,ood,scenario_heavy_vehicle_OOD,580,1i,150.0,13,0.9296,12,91.31,False,26.75,-0.6163000000000001,0.6087333333333333,91.31,False
ood,ood,scenario_heavy_vehicle_OOD,585,1i,150.0,13,0.3842,12,91.31,False,12.710000000000008,-0.7152999999999999,0.6087333333333333,91.31,False
ood,ood,scenario_heavy_vehicle_OOD,590,1i,150.0,11,3.2807,8,91.31,False,12.710000000000008,0.9525,0.6087333333333333,91.31,False
ood,ood,scenario_heavy_vehicle_OOD,595,1i,150.0,10,1.3881,8,91.31,False,12.710000000000008,-0.8053000000000001,0.6087333333333333,91.31,False
ood,ood,scenario_heavy_vehicle_OOD,600,1i,150.0,10,1.7393,9,95.31,False,4.0,0.683,0.6354,95.31,False
ood,ood,scenario_heavy_vehicle_OOD,605,1i,150.0,10,1.4236,9,95.31,False,4.0,-0.2410000000000001,0.6354,95.31,False
ood,ood,scenario_heavy_vehicle_OOD,610,1i,150.0,9,0.0,9,95.31,False,4.0,-0.9296,0.6354,95.31,False
ood,ood,scenario_heavy_vehicle_OOD,615,1i,150.0,9,0.0,9,95.31,False,4.0,-0.3842,0.6354,95.31,False
ood,ood,scenario_heavy_vehicle_OOD,620,1i,150.0,10,3.0085,7,95.31,False,4.0,-0.2721999999999998,0.6354,95.31,False
ood,ood,scenario_heavy_vehicle_OOD,625,1i,150.0,9,3.709,4,102.31,False,11.0,2.3209,0.6820666666666667,102.31,False
ood,ood,scenario_heavy_vehicle_OOD,630,1i,150.0,10,3.2715,2,13.71,False,-81.6,1.5322,0.0914,13.71,False
ood,ood,scenario_heavy_vehicle_OOD,635,1i,150.0,10,2.2666,5,39.15,False,-56.16,0.843,0.261,39.15,False
ood,ood,scenario_heavy_vehicle_OOD,640,1i,150.0,10,0.1495,9,77.32,False,-17.99000000000001,0.1495,0.5154666666666666,77.32,False
ood,ood,scenario_heavy_vehicle_OOD,645,1i,150.0,10,0.0006,10,76.89,False,-18.42,0.0006,0.5126000000000001,76.89,False
ood,ood,scenario_heavy_vehicle_OOD,650,1i,150.0,12,2.0632,10,76.89,False,-18.42,-0.9453,0.5126000000000001,76.89,False
ood,ood,scenario_heavy_vehicle_OOD,655,1i,150.0,12,0.9102,10,76.89,False,-25.42,-2.7988,0.5126000000000001,76.89,False
ood,ood,scenario_heavy_vehicle_OOD,660,1i,150.0,13,1.0236,11,83.89,False,70.18,-2.2479,0.5592666666666667,83.89,False
ood,ood,scenario_heavy_vehicle_OOD,665,1i,150.0,13,0.5368,12,83.89,False,44.74,-1.7298,0.5592666666666667,83.89,False
ood,ood,scenario_heavy_vehicle_OOD,670,1i,150.0,13,0.1926,12,83.89,False,6.570000000000007,0.0431,0.5592666666666667,83.89,False
ood,ood,scenario_heavy_vehicle_OOD,675,1i,150.0,15,1.7009,13,83.89,False,7.0,1.7003,0.5592666666666667,83.89,False
ood,ood,scenario_heavy_vehicle_OOD,680,1i,150.0,14,3.0824,9,83.89,False,7.0,1.0191999999999997,0.5592666666666667,83.89,False
ood,ood,scenario_heavy_vehicle_OOD,685,1i,150.0,12,2.102,10,96.61,False,19.72,1.1917999999999995,0.6440666666666667,96.61,False
ood,ood,scenario_heavy_vehicle_OOD,690,1i,150.0,10,0.0,10,96.6,False,12.709999999999994,-1.0236,0.644,96.6,False
ood,ood,scenario_heavy_vehicle_OOD,695,1i,150.0,10,0.0,10,96.6,False,12.709999999999994,-0.5368,0.644,96.6,False
ood,ood,scenario_heavy_vehicle_OOD,700,1i,150.0,10,0.0,10,96.6,False,12.709999999999994,-0.1926,0.644,96.6,False
ood,ood,scenario_heavy_vehicle_OOD,705,1i,150.0,12,2.1343,10,96.6,False,12.709999999999994,0.4334,0.644,96.6,False
ood,ood,scenario_heavy_vehicle_OOD,710,1i,150.0,12,2.4351,8,96.6,False,12.709999999999994,-0.6473,0.644,96.6,False
ood,ood,scenario_heavy_vehicle_OOD,715,1i,150.0,11,2.5874,6,109.31,False,12.700000000000005,0.4854000000000003,0.7287333333333333,109.31,False
ood,ood,scenario_heavy_vehicle_OOD,720,1i,150.0,11,1.6508,3,108.44,False,11.840000000000003,1.6508,0.7229333333333333,108.44,False
ood,ood,scenario_heavy_vehicle_OOD,725,1i,150.0,12,2.9598,6,40.62,False,-55.98,2.9598,0.2708,40.62,False
ood,ood,scenario_heavy_vehicle_OOD,730,1i,150.0,13,1.9364,9,58.73,False,-37.87,1.9364,0.3915333333333333,58.73,False
ood,ood,scenario_heavy_vehicle_OOD,735,1i,150.0,14,1.4729,12,83.93,False,-12.669999999999987,-0.6614,0.5595333333333333,83.93,False
ood,ood,scenario_heavy_vehicle_OOD,740,1i,150.0,14,0.6033,12,83.89,False,-12.709999999999994,-1.8318,0.5592666666666667,83.89,False
ood,ood,scenario_heavy_vehicle_OOD,745,1i,150.0,14,0.0103,14,97.93,False,-11.379999999999995,-2.5771,0.6528666666666667,97.93,False
ood,ood,scenario_heavy_vehicle_OOD,750,1i,150.0,14,0.0,14,97.93,False,-10.509999999999993,-1.6508,0.6528666666666667,97.93,False
ood,ood,scenario_heavy_vehicle_OOD,755,1i,150.0,15,1.2895,14,97.93,False,57.31000000000001,-1.6703,0.6528666666666667,97.93,False
