design_method,split,scenario_id,timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,true_queue_length_m,true_queue_beyond_camera
development,train,scenario_low_demand,1550,2i,150.0,3,16.497,0,0.0,False,0.0,14.837,0.0,0.0,False
development,train,scenario_low_demand,1555,2i,150.0,3,7.2602,1,1.0,False,1.0,7.2602,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1560,2i,150.0,3,0.9512,2,1.0,False,1.0,0.9512,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1565,2i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1570,2i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1575,2i,150.0,3,0.0,3,1.0,False,1.0,-20.5879,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1580,2i,150.0,1,0.0,1,1.0,False,1.0,-16.497,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1585,2i,150.0,1,0.0,1,1.0,False,0.0,-7.2602,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1590,2i,150.0,1,0.0,1,1.0,False,0.0,-0.9512,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1595,2i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1600,2i,150.0,3,12.8578,1,1.0,False,0.0,12.8578,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1605,2i,150.0,2,3.3378,1,1.0,False,0.0,3.3378,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1610,2i,150.0,2,8.791,0,0.0,False,-1.0,8.791,0.0,0.0,False
development,train,scenario_low_demand,1615,2i,150.0,2,6.7213,0,0.0,False,-1.0,6.7213,0.0,0.0,False
development,train,scenario_low_demand,1620,2i,150.0,2,0.0,1,0.81,False,-0.1899999999999999,0.0,0.0054,0.81,False
development,train,scenario_low_demand,1625,2i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1630,2i,150.0,2,0.0,2,1.0,False,0.0,-12.8578,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1635,2i,150.0,2,0.0,2,1.0,False,0.0,-3.3378,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1640,2i,150.0,2,0.0,2,1.0,False,1.0,-8.791,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1645,2i,150.0,2,0.0,2,1.0,False,1.0,-6.7213,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1650,2i,150.0,2,0.0,2,1.0,False,0.1899999999999999,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1655,2i,150.0,4,8.3063,2,1.0,False,0.0,8.3063,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1660,2i,150.0,5,4.9366,2,1.0,False,0.0,4.9366,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1665,2i,150.0,5,0.6154,4,7.81,False,6.81,0.6154,0.0520666666666666,7.81,False
development,train,scenario_low_demand,1670,2i,150.0,2,0.0,2,7.81,False,6.81,0.0,0.0520666666666666,7.81,False
development,train,scenario_low_demand,1675,2i,150.0,2,0.0,2,7.81,False,6.81,0.0,0.0520666666666666,7.81,False
development,train,scenario_low_demand,1680,2i,150.0,2,0.0,2,7.81,False,6.81,0.0,0.0520666666666666,7.81,False
development,train,scenario_low_demand,1685,2i,150.0,2,0.0,2,7.81,False,6.81,-8.3063,0.0520666666666666,7.81,False
development,train,scenario_low_demand,1690,2i,150.0,2,0.0,2,7.81,False,6.81,-4.9366,0.0520666666666666,7.81,False
development,train,scenario_low_demand,1695,2i,150.0,2,0.0,2,7.81,False,0.0,-0.6154,0.0520666666666666,7.81,False
development,train,scenario_low_demand,1700,2i,150.0,1,4.903,0,0.0,False,-7.81,4.903,0.0,0.0,False
development,train,scenario_low_demand,1705,2i,150.0,1,26.513,0,0.0,False,-7.81,26.513,0.0,0.0,False
development,train,scenario_low_demand,1710,2i,150.0,3,19.0353,0,0.0,False,-7.81,19.0353,0.0,0.0,False
development,train,scenario_low_demand,1715,2i,150.0,3,10.9609,0,0.0,False,-7.81,10.9609,0.0,0.0,False
development,train,scenario_low_demand,1720,2i,150.0,3,1.3032,1,1.0,False,-6.81,1.3032,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1725,2i,150.0,3,0.0,3,1.0,False,-6.81,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1730,2i,150.0,3,0.0,3,1.0,False,1.0,-4.903,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1735,2i,150.0,3,0.0,3,1.0,False,1.0,-26.513,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1740,2i,150.0,3,0.0,3,1.0,False,1.0,-19.0353,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1745,2i,150.0,3,0.0,3,1.0,False,1.0,-10.9609,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1750,2i,150.0,3,0.0,3,1.0,False,0.0,-1.3032,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1755,2i,150.0,3,0.0,3,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1760,2i,150.0,3,18.2333,1,1.0,False,0.0,18.2333,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1765,2i,150.0,3,9.9441,1,1.0,False,0.0,9.9441,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1770,2i,150.0,3,5.8771,1,1.0,False,0.0,5.8771,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1775,2i,150.0,2,0.0001,2,5.0,False,4.0,0.0001,0.0333333333333333,5.0,False
development,train,scenario_low_demand,1780,2i,150.0,2,0.0,2,5.0,False,4.0,0.0,0.0333333333333333,5.0,False
development,train,scenario_low_demand,1785,2i,150.0,2,0.0,2,5.0,False,4.0,0.0,0.0333333333333333,5.0,False
development,train,scenario_low_demand,1790,2i,150.0,1,3.1707,0,0.0,False,-1.0,-15.0626,0.0,0.0,False
development,train,scenario_low_demand,1795,2i,150.0,0,0.0,0,0.0,False,-1.0,-9.9441,0.0,0.0,False
development,train,scenario_low_demand,1800,2i,150.0,0,0.0,0,0.0,False,-1.0,-5.8771,0.0,0.0,False
development,train,scenario_low_demand,1805,2i,150.0,0,0.0,0,0.0,False,-5.0,-0.0001,0.0,0.0,False
development,train,scenario_low_demand,1810,2i,150.0,0,0.0,0,0.0,False,-5.0,0.0,0.0,0.0,False
development,train,scenario_low_demand,1815,2i,150.0,3,24.6767,0,0.0,False,-5.0,24.6767,0.0,0.0,False
development,train,scenario_low_demand,1820,2i,150.0,3,13.449,0,0.0,False,0.0,10.2783,0.0,0.0,False
development,train,scenario_low_demand,1825,2i,150.0,3,0.3076,2,1.0,False,1.0,0.3076,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1830,2i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1835,2i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1840,2i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1845,2i,150.0,3,0.0,3,1.0,False,1.0,-24.6767,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1850,2i,150.0,1,0.0,1,1.0,False,1.0,-13.449,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1855,2i,150.0,1,0.0,1,1.0,False,0.0,-0.3076,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1860,2i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1865,2i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1870,2i,150.0,3,14.8445,1,1.0,False,0.0,14.8445,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1875,2i,150.0,4,9.1085,1,1.0,False,0.0,9.1085,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1880,2i,150.0,3,6.7525,1,1.0,False,0.0,6.7525,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1885,2i,150.0,2,0.162,1,1.0,False,0.0,0.162,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1890,2i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1895,2i,150.0,2,0.0,2,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1900,2i,150.0,2,0.0,2,1.0,False,0.0,-14.8445,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1905,2i,150.0,2,0.0,2,1.0,False,0.0,-9.1085,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1910,2i,150.0,2,0.0,2,1.0,False,0.0,-6.7525,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1915,2i,150.0,2,0.0,2,1.0,False,0.0,-0.162,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1920,2i,150.0,3,8.9441,2,1.0,False,0.0,8.9441,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1925,2i,150.0,5,12.8031,2,1.0,False,0.0,12.8031,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1930,2i,150.0,5,4.7726,2,1.0,False,0.0,4.7726,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1935,2i,150.0,5,0.0481,4,5.0,False,4.0,0.0481,0.0333333333333333,5.0,False
development,train,scenario_low_demand,1940,2i,150.0,2,2.6157,1,1.0,False,0.0,2.6157,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1945,2i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1950,2i,150.0,1,0.0,1,1.0,False,0.0,-8.9441,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1955,2i,150.0,1,0.0,1,1.0,False,0.0,-12.8031,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1960,2i,150.0,1,0.0,1,1.0,False,0.0,-4.7726,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1965,2i,150.0,1,0.0,1,1.0,False,-4.0,-0.0481,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1970,2i,150.0,0,0.0,0,0.0,False,-1.0,-2.6157,0.0,0.0,False
development,train,scenario_low_demand,1975,2i,150.0,0,0.0,0,0.0,False,-1.0,0.0,0.0,0.0,False
development,train,scenario_low_demand,1980,2i,150.0,2,20.0195,0,0.0,False,-1.0,20.0195,0.0,0.0,False
development,train,scenario_low_demand,1985,2i,150.0,3,14.5592,0,0.0,False,-1.0,14.5592,0.0,0.0,False
development,train,scenario_low_demand,1990,2i,150.0,3,4.1782,1,1.0,False,0.0,4.1782,0.0066666666666666,1.0,False
development,train,scenario_low_demand,1995,2i,150.0,3,0.0,3,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2000,2i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2005,2i,150.0,3,0.0,3,1.0,False,1.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2010,2i,150.0,3,0.0,3,1.0,False,1.0,-20.0195,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2015,2i,150.0,3,0.0,3,1.0,False,1.0,-14.5592,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2020,2i,150.0,3,0.0,3,1.0,False,0.0,-4.1782,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2025,2i,150.0,3,0.0,3,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2030,2i,150.0,2,9.9308,1,1.0,False,0.0,9.9308,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2035,2i,150.0,3,16.0751,1,1.0,False,0.0,16.0751,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2040,2i,150.0,3,7.6506,1,1.0,False,0.0,7.6506,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2045,2i,150.0,2,0.0434,2,15.08,False,14.08,0.0434,0.1005333333333333,15.08,False
development,train,scenario_low_demand,2050,2i,150.0,2,0.0,2,15.04,False,14.04,0.0,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2055,2i,150.0,2,0.0,2,15.04,False,14.04,0.0,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2060,2i,150.0,1,1.7059,0,0.0,False,-1.0,-8.2249,0.0,0.0,False
development,train,scenario_low_demand,2065,2i,150.0,1,0.1314,0,0.0,False,-1.0,-15.9437,0.0,0.0,False
development,train,scenario_low_demand,2070,2i,150.0,1,0.0004,1,1.0,False,0.0,-7.6502,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2075,2i,150.0,1,0.0,1,1.0,False,-14.08,-0.0434,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2080,2i,150.0,2,12.5255,1,1.0,False,-14.04,12.5255,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2085,2i,150.0,2,6.0182,1,1.0,False,-14.04,6.0182,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2090,2i,150.0,4,10.7411,1,1.0,False,1.0,9.0352,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2095,2i,150.0,4,4.0351,2,1.0,False,1.0,3.9037,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2100,2i,150.0,4,0.0008,4,8.0,False,7.0,0.0004,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2105,2i,150.0,4,0.0,4,8.0,False,7.0,0.0,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2110,2i,150.0,4,0.0,4,8.0,False,7.0,-12.5255,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2115,2i,150.0,4,0.0,4,8.0,False,7.0,-6.0182,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2120,2i,150.0,2,0.0,2,8.0,False,7.0,-10.7411,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2125,2i,150.0,2,0.0,2,8.0,False,7.0,-4.0351,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2130,2i,150.0,2,0.0,2,8.0,False,0.0,-0.0008,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2135,2i,150.0,3,7.5082,2,8.0,False,0.0,7.5082,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2140,2i,150.0,3,6.3717,2,8.0,False,0.0,6.3717,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2145,2i,150.0,4,10.8526,2,8.0,False,0.0,10.8526,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2150,2i,150.0,3,6.4578,0,0.0,False,-8.0,6.4578,0.0,0.0,False
development,train,scenario_low_demand,2155,2i,150.0,1,0.0,1,1.0,False,-7.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2160,2i,150.0,1,0.0,1,1.0,False,-7.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2165,2i,150.0,1,0.0,1,1.0,False,-7.0,-7.5082,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2170,2i,150.0,1,0.0,1,1.0,False,-7.0,-6.3717,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2175,2i,150.0,1,0.0,1,1.0,False,-7.0,-10.8526,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2180,2i,150.0,1,0.0,1,1.0,False,1.0,-6.4578,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2185,2i,150.0,2,13.5252,1,1.0,False,0.0,13.5252,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2190,2i,150.0,2,7.1966,1,1.0,False,0.0,7.1966,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2195,2i,150.0,2,0.0,1,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2200,2i,150.0,4,8.6812,2,1.0,False,0.0,8.6812,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2205,2i,150.0,4,1.671,2,1.0,False,0.0,1.671,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2210,2i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2215,2i,150.0,1,0.0,1,1.0,False,0.0,-13.5252,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2220,2i,150.0,1,0.0,1,1.0,False,0.0,-7.1966,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2225,2i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2230,2i,150.0,1,0.0,1,1.0,False,0.0,-8.6812,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2235,2i,150.0,1,0.0,1,1.0,False,0.0,-1.671,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2240,2i,150.0,1,24.2087,0,0.0,False,-1.0,24.2087,0.0,0.0,False
development,train,scenario_low_demand,2245,2i,150.0,1,10.4516,0,0.0,False,-1.0,10.4516,0.0,0.0,False
development,train,scenario_low_demand,2250,2i,150.0,1,0.0,1,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2255,2i,150.0,3,13.335,1,1.0,False,0.0,13.335,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2260,2i,150.0,3,8.6162,1,1.0,False,0.0,8.6162,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2265,2i,150.0,3,1.3818,2,1.01,False,0.01,1.3818,0.0067333333333333,1.01,False
development,train,scenario_low_demand,2270,2i,150.0,3,0.0,3,1.0,False,1.0,-24.2087,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2275,2i,150.0,3,0.0,3,1.0,False,1.0,-10.4516,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2280,2i,150.0,3,0.0,3,1.0,False,0.0,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2285,2i,150.0,3,0.0,3,1.0,False,0.0,-13.335,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2290,2i,150.0,3,0.0,3,1.0,False,0.0,-8.6162,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2295,2i,150.0,4,5.0151,3,1.0,False,-0.01,3.6333,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2300,2i,150.0,2,7.1145,1,1.0,False,0.0,7.1145,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2305,2i,150.0,2,13.6889,1,1.0,False,0.0,13.6889,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2310,2i,150.0,3,10.5797,1,1.0,False,0.0,10.5797,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2315,2i,150.0,2,5.4515,1,1.0,False,0.0,5.4515,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2320,2i,150.0,2,3.2014,1,1.0,False,0.0,3.2014,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2325,2i,150.0,2,0.9598,1,1.0,False,0.0,-4.055300000000001,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2330,2i,150.0,1,1.3841,0,0.0,False,-1.0,-5.7304,0.0,0.0,False
development,train,scenario_low_demand,2335,2i,150.0,1,0.0,0,0.0,False,-1.0,-13.6889,0.0,0.0,False
development,train,scenario_low_demand,2340,2i,150.0,1,0.0,1,1.0,False,0.0,-10.5797,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2345,2i,150.0,2,12.1318,1,1.0,False,0.0,6.6803,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2350,2i,150.0,2,6.554,1,1.0,False,0.0,3.3526,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2355,2i,150.0,2,0.0,1,1.0,False,0.0,-0.9598,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2360,2i,150.0,3,9.061,2,1.0,False,1.0,7.6769,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2365,2i,150.0,4,7.8001,2,1.0,False,1.0,7.8001,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2370,2i,150.0,4,1.1664,2,1.0,False,0.0,1.1664,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2375,2i,150.0,4,0.0004,4,15.04,False,14.04,-12.1314,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2380,2i,150.0,4,0.0,4,15.04,False,14.04,-6.554,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2385,2i,150.0,4,0.0,4,15.04,False,14.04,0.0,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2390,2i,150.0,2,0.0,2,15.04,False,14.04,-9.061,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2395,2i,150.0,2,0.0,2,15.04,False,14.04,-7.8001,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2400,2i,150.0,3,7.2648,2,15.04,False,14.04,6.0984,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2405,2i,150.0,3,6.304,2,15.04,False,0.0,6.3036,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2410,2i,150.0,2,0.0,2,15.04,False,0.0,0.0,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2415,2i,150.0,3,8.5552,2,15.04,False,0.0,8.5552,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2420,2i,150.0,3,10.3095,0,0.0,False,-15.04,10.3095,0.0,0.0,False
development,train,scenario_low_demand,2425,2i,150.0,3,4.0619,1,1.0,False,-14.04,4.0619,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2430,2i,150.0,3,1.4983,2,1.0,False,-14.04,-5.766500000000001,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2435,2i,150.0,3,0.017,3,8.0,False,-7.039999999999999,-6.287,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2440,2i,150.0,3,0.0,3,8.0,False,-7.039999999999999,0.0,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2445,2i,150.0,3,0.0,3,8.0,False,-7.039999999999999,-8.5552,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2450,2i,150.0,3,0.0,3,8.0,False,8.0,-10.3095,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2455,2i,150.0,4,4.6158,3,8.0,False,7.0,0.5539000000000005,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2460,2i,150.0,4,3.9172,3,8.0,False,7.0,2.4189,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2465,2i,150.0,4,0.9844,3,8.0,False,0.0,0.9674,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2470,2i,150.0,6,8.037,4,8.0,False,0.0,8.037,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2475,2i,150.0,6,4.2774,4,8.0,False,0.0,4.2774,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2480,2i,150.0,3,0.4548,2,8.0,False,0.0,0.4548,0.0533333333333333,8.0,False
development,train,scenario_low_demand,2485,2i,150.0,3,0.0001,3,20.71,False,12.71,-4.6157,0.1380666666666666,20.71,False
development,train,scenario_low_demand,2490,2i,150.0,3,0.0,3,20.71,False,12.71,-3.9172,0.1380666666666666,20.71,False
development,train,scenario_low_demand,2495,2i,150.0,3,0.0,3,20.71,False,12.71,-0.9844,0.1380666666666666,20.71,False
development,train,scenario_low_demand,2500,2i,150.0,3,0.0,3,20.71,False,12.71,-8.037,0.1380666666666666,20.71,False
development,train,scenario_low_demand,2505,2i,150.0,4,6.0945,3,20.71,False,12.71,1.8171,0.1380666666666666,20.71,False
development,train,scenario_low_demand,2510,2i,150.0,3,6.4021,0,0.0,False,-8.0,5.9473,0.0,0.0,False
development,train,scenario_low_demand,2515,2i,150.0,2,0.9351,0,0.0,False,-20.71,0.935,0.0,0.0,False
development,train,scenario_low_demand,2520,2i,150.0,2,0.0,2,1.0,False,-19.71,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2525,2i,150.0,4,12.3937,2,1.0,False,-19.71,12.3937,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2530,2i,150.0,4,6.7704,2,1.0,False,-19.71,6.7704,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2535,2i,150.0,4,0.6325,2,1.0,False,-19.71,-5.462,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2540,2i,150.0,4,0.0003,4,7.86,False,7.86,-6.4018,0.0524,7.86,False
development,train,scenario_low_demand,2545,2i,150.0,4,0.0,4,7.86,False,7.86,-0.9351,0.0524,7.86,False
development,train,scenario_low_demand,2550,2i,150.0,4,0.0,4,7.86,False,6.86,0.0,0.0524,7.86,False
development,train,scenario_low_demand,2555,2i,150.0,4,0.0,4,7.86,False,6.86,-12.3937,0.0524,7.86,False
development,train,scenario_low_demand,2560,2i,150.0,5,3.9392,4,7.86,False,6.86,-2.8312000000000004,0.0524,7.86,False
development,train,scenario_low_demand,2565,2i,150.0,5,1.403,4,7.86,False,6.86,0.7705000000000001,0.0524,7.86,False
development,train,scenario_low_demand,2570,2i,150.0,2,0.0,2,7.86,False,0.0,-0.0003,0.0524,7.86,False
development,train,scenario_low_demand,2575,2i,150.0,2,0.0,2,7.86,False,0.0,0.0,0.0524,7.86,False
development,train,scenario_low_demand,2580,2i,150.0,3,7.0012,2,7.86,False,0.0,7.0012,0.0524,7.86,False
development,train,scenario_low_demand,2585,2i,150.0,4,5.8311,2,7.86,False,0.0,5.8311,0.0524,7.86,False
development,train,scenario_low_demand,2590,2i,150.0,4,2.8352,3,14.92,False,7.06,-1.104,0.0994666666666666,14.92,False
development,train,scenario_low_demand,2595,2i,150.0,4,0.317,3,14.86,False,6.999999999999999,-1.086,0.0990666666666666,14.86,False
development,train,scenario_low_demand,2600,2i,150.0,3,2.4411,1,1.0,False,-6.86,2.4411,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2605,2i,150.0,1,0.0,1,1.0,False,-6.86,0.0,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2610,2i,150.0,1,0.0,1,1.0,False,-6.86,-7.0012,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2615,2i,150.0,2,9.4499,1,1.0,False,-6.86,3.6188,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2620,2i,150.0,2,6.486,1,1.0,False,-13.92,3.6508,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2625,2i,150.0,2,0.0,2,1.0,False,-13.86,-0.317,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2630,2i,150.0,2,0.0,2,1.0,False,0.0,-2.4411,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2635,2i,150.0,4,11.338,2,1.0,False,0.0,11.338,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2640,2i,150.0,4,4.1738,2,1.0,False,0.0,4.1738,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2645,2i,150.0,4,0.006,4,15.05,False,14.05,-9.4439,0.1003333333333333,15.05,False
development,train,scenario_low_demand,2650,2i,150.0,4,0.0,4,15.04,False,14.04,-6.486,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2655,2i,150.0,4,0.0,4,15.04,False,14.04,0.0,0.1002666666666666,15.04,False
development,train,scenario_low_demand,2660,2i,150.0,2,1.8701,1,1.0,False,0.0,1.8701,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2665,2i,150.0,2,9.7765,1,1.0,False,0.0,-1.5614999999999988,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2670,2i,150.0,1,0.0,1,1.0,False,0.0,-4.1738,0.0066666666666666,1.0,False
development,train,scenario_low_demand,2675,2i,150.0,1,0.0,1,1.0,False,-14.05,-0.006,0.0066666666666666,1.0,False
