timestamp,phase,phase_elapsed_s,queue_1i_m,queue_2i_m,queue_3i_m,queue_4i_m,queue_ew_m,queue_ns_m,probes_1i,probes_2i,probes_3i,probes_4i,decision_made,next_phase
2725.0,0,25,490.5,477.2,463.8,473.0,967.7,936.8,25,26,8,6,1,0
2726.0,0,25,490.5,477.2,463.8,472.5,967.7,936.2,25,26,8,6,0,
2727.0,0,25,490.5,477.2,463.8,472.4,967.7,936.1,25,26,8,6,0,
2728.0,0,25,490.5,477.0,463.8,460.2,967.5,924.0,25,25,8,7,0,
2729.0,0,25,490.5,477.0,463.8,460.4,967.5,924.1,25,25,8,7,0,
2730.0,0,25,490.5,477.0,463.8,461.7,967.5,925.5,25,25,8,7,1,0
2731.0,0,25,490.5,477.0,463.6,464.9,967.5,928.6,25,25,8,7,0,
2732.0,0,25,490.5,477.0,463.6,461.7,967.5,925.4,25,25,8,7,0,
2733.0,0,25,490.5,477.2,463.6,461.7,967.7,925.4,25,25,8,7,0,
2734.0,0,25,490.5,477.2,463.6,461.7,967.7,925.4,25,25,8,7,0,
2735.0,0,25,490.5,477.2,463.6,461.7,967.7,925.4,25,25,8,7,1,0
2736.0,0,25,490.5,477.2,463.6,464.9,967.7,928.6,25,25,8,7,0,
2737.0,0,25,490.5,477.2,463.6,461.7,967.7,925.4,25,25,8,7,0,
2738.0,0,25,490.5,477.2,463.6,461.7,967.7,925.4,25,25,8,7,0,
2739.0,0,25,490.5,477.2,463.6,461.7,967.7,925.4,25,25,8,7,0,
2740.0,0,25,490.5,477.2,463.6,461.7,967.7,925.4,25,25,8,7,1,0
2741.0,0,25,490.5,477.2,463.6,461.7,967.7,925.4,25,25,8,7,0,
2742.0,0,25,490.5,477.2,463.6,464.9,967.7,928.6,25,25,8,7,0,
2743.0,0,25,490.5,477.2,463.6,461.7,967.7,925.4,25,25,8,7,0,
2744.0,0,25,490.5,477.2,463.6,459.3,967.7,922.9,25,25,8,7,0,
2745.0,0,25,490.5,477.2,463.6,459.3,967.7,922.9,25,25,8,7,1,0
2746.0,1,7,487.2,475.6,462.4,458.0,962.7,920.3,25,25,8,7,0,
2747.0,1,7,487.2,475.6,459.8,455.3,962.7,915.1,25,25,8,7,0,
2748.0,1,7,487.2,475.6,459.8,455.4,962.7,915.2,25,25,8,7,0,
2749.0,1,7,487.2,475.6,459.8,455.6,962.7,915.4,25,25,8,7,0,
2750.0,1,7,487.2,475.6,459.8,455.6,962.7,915.4,25,25,8,7,1,0
2751.0,0,25,490.5,477.2,462.6,460.8,967.7,923.4,25,25,8,7,0,
2752.0,0,25,490.5,477.2,463.0,462.7,967.7,925.7,25,25,8,7,0,
2753.0,0,25,490.5,477.2,463.0,459.7,967.7,922.7,25,25,8,7,0,
2754.0,0,25,490.5,477.2,447.8,459.5,967.7,907.3,24,25,9,7,0,
2755.0,0,25,490.5,477.2,452.6,459.5,967.7,912.0,24,25,9,7,1,0
2756.0,0,25,490.5,477.2,432.0,457.6,967.7,889.6,24,25,9,7,0,
2757.0,0,25,490.5,477.2,464.8,471.2,967.7,936.0,24,25,9,6,0,
2758.0,0,25,490.5,477.2,464.8,471.2,967.7,936.0,24,25,9,6,0,
2759.0,0,25,490.5,477.2,422.7,471.2,967.7,893.9,24,25,9,6,0,
2760.0,0,25,490.5,477.2,442.1,471.2,967.7,913.4,24,25,9,6,1,0
2761.0,0,25,490.5,477.2,464.5,471.2,967.7,935.8,24,25,9,6,0,
2762.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2763.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2764.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2765.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,1,0
2766.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2767.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2768.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2769.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2770.0,0,25,490.5,477.2,462.3,472.9,967.7,935.2,24,25,9,6,1,0
2771.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2772.0,0,25,490.5,477.2,462.3,473.0,967.7,935.3,24,25,9,6,0,
2773.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2774.0,0,25,490.5,477.2,459.7,472.9,967.7,932.6,24,25,9,6,0,
2775.0,0,25,490.5,477.2,462.5,472.9,967.7,935.4,24,25,9,6,1,0
2776.0,1,7,487.2,475.6,456.7,468.9,962.7,925.7,24,25,9,6,0,
2777.0,1,7,487.2,475.6,461.3,469.1,962.7,930.5,24,25,9,6,0,
2778.0,1,7,487.2,475.6,462.5,469.7,962.7,932.2,24,25,9,6,0,
2779.0,1,7,487.2,475.6,463.6,469.7,962.7,933.3,24,25,9,6,0,
2780.0,1,7,487.2,475.6,465.0,469.1,962.7,934.1,24,25,9,6,1,0
2781.0,0,25,490.5,477.2,469.8,472.5,967.7,942.3,24,25,9,6,0,
2782.0,0,25,490.5,477.2,462.1,473.5,967.7,935.6,24,25,8,6,0,
2783.0,0,25,490.5,477.2,462.1,473.1,967.7,935.1,24,25,8,6,0,
2784.0,0,25,490.5,477.2,461.9,473.1,967.7,935.0,24,25,8,6,0,
2785.0,0,25,490.7,477.2,461.9,473.1,968.0,935.0,25,25,8,6,1,0
2786.0,0,25,490.7,477.2,461.9,473.1,968.0,935.0,25,25,8,6,0,
2787.0,0,25,490.7,477.2,463.6,472.9,968.0,936.6,25,25,8,6,0,
2788.0,0,25,490.7,477.2,463.6,472.9,968.0,936.6,25,25,8,6,0,
2789.0,0,25,490.7,477.2,463.6,472.9,968.0,936.6,25,25,8,6,0,
2790.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,1,0
2791.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2792.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2793.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2794.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2795.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,1,0
2796.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2797.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2798.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2799.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,25,8,6,0,
2800.0,0,25,490.5,477.2,463.5,472.9,967.7,936.4,25,25,8,6,1,0
2801.0,0,25,490.5,477.2,462.6,473.0,967.7,935.6,25,25,8,6,0,
2802.0,0,25,490.5,477.2,462.6,472.9,967.7,935.5,25,25,8,6,0,
2803.0,0,25,490.5,477.2,462.6,472.9,967.7,935.5,25,25,8,6,0,
2804.0,0,25,490.5,477.2,462.6,472.9,967.7,935.5,25,26,8,6,0,
2805.0,0,25,490.5,477.2,462.8,472.9,967.7,935.7,25,26,8,6,1,0
2806.0,1,7,487.2,475.6,461.2,469.1,962.7,930.4,25,26,8,6,0,
2807.0,1,7,487.2,475.6,447.3,469.7,962.7,917.1,25,25,9,6,0,
2808.0,1,7,487.2,475.6,452.3,469.7,962.7,922.0,25,25,9,6,0,
2809.0,1,7,487.2,475.1,442.9,469.1,962.2,911.9,25,25,9,6,0,
2810.0,1,7,487.2,475.1,465.0,469.0,962.2,934.0,25,25,9,6,1,0
2811.0,0,25,490.5,477.0,464.8,473.5,967.5,938.3,25,25,9,6,0,
2812.0,0,25,490.5,477.2,423.6,473.1,967.7,896.7,25,25,9,6,0,
2813.0,0,25,490.5,477.2,460.9,473.1,967.7,934.0,25,25,9,6,0,
2814.0,0,25,490.5,477.2,464.5,473.1,967.7,937.6,25,25,9,6,0,
2815.0,0,25,490.5,477.2,464.7,473.1,967.7,937.8,25,25,9,6,1,0
2816.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,0,
2817.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,0,
2818.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,0,
2819.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,0,
2820.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,1,0
2821.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,0,
2822.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,0,
2823.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,0,
2824.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,0,
2825.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,25,25,9,6,1,0
2826.0,0,25,490.5,477.2,464.7,473.0,967.7,937.7,25,25,9,6,0,
2827.0,0,25,490.5,477.2,464.6,473.0,967.7,937.6,25,25,9,6,0,
2828.0,0,25,490.5,477.2,462.4,472.9,967.7,935.3,25,25,9,6,0,
2829.0,0,25,490.5,477.2,462.5,472.9,967.7,935.4,25,25,9,6,0,
2830.0,0,25,490.5,477.2,462.5,472.9,967.7,935.4,25,25,9,6,1,0
2831.0,0,25,490.5,477.2,463.6,473.2,967.7,936.8,25,25,9,6,0,
2832.0,0,25,490.5,477.2,464.2,473.2,967.7,937.4,25,25,9,6,0,
2833.0,0,25,490.5,477.2,465.1,473.2,967.7,938.2,25,25,9,6,0,
2834.0,0,25,490.5,477.2,463.9,473.2,967.7,937.0,25,25,9,6,0,
2835.0,0,25,490.5,477.2,449.8,472.5,967.7,922.3,25,25,9,6,1,0
2836.0,1,7,487.2,475.6,460.4,470.1,962.7,930.5,25,25,8,6,0,
2837.0,1,7,487.2,475.6,460.4,470.1,962.7,930.5,25,25,8,6,0,
2838.0,1,7,486.9,475.6,440.0,470.9,962.5,910.9,24,25,9,6,0,
2839.0,1,7,486.9,475.6,449.4,470.6,962.5,920.0,24,25,9,6,0,
2840.0,1,7,486.9,475.6,431.7,470.4,962.5,902.1,24,25,9,6,1,0
2841.0,0,25,490.5,477.2,460.8,472.9,967.7,933.7,24,25,9,6,0,
2842.0,0,25,490.5,477.2,460.0,472.9,967.7,932.9,24,25,9,6,0,
2843.0,0,25,490.5,477.2,400.0,472.9,967.7,872.9,24,25,9,6,0,
2844.0,0,25,490.5,477.2,421.9,472.9,967.7,894.8,24,25,9,6,0,
2845.0,0,25,490.5,477.2,459.9,472.9,967.7,932.8,24,25,9,6,1,0
2846.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2847.0,0,25,490.5,477.2,462.3,472.9,967.7,935.2,24,25,9,6,0,
2848.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2849.0,0,25,490.5,477.2,462.3,472.9,967.7,935.2,24,25,9,6,0,
2850.0,0,25,490.5,477.2,459.8,472.9,967.7,932.7,24,25,9,6,1,0
2851.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2852.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2853.0,0,25,490.5,477.2,464.7,472.9,967.7,937.6,24,25,9,6,0,
2854.0,0,25,490.5,477.2,464.6,473.0,967.7,937.6,24,25,9,6,0,
2855.0,0,25,490.5,477.2,462.5,472.9,967.7,935.4,24,25,9,6,1,0
2856.0,0,25,490.5,477.2,462.5,472.9,967.7,935.4,24,25,9,6,0,
2857.0,0,25,490.5,477.2,461.5,472.9,967.7,934.4,24,25,9,6,0,
2858.0,0,25,490.5,477.2,462.5,472.9,967.7,935.4,24,25,9,6,0,
2859.0,0,25,490.5,477.2,461.7,473.2,967.7,934.8,24,25,9,6,0,
2860.0,0,25,490.5,477.2,459.0,403.4,967.7,862.4,24,25,9,6,1,0
2861.0,0,25,490.5,477.2,464.4,411.0,967.7,875.3,24,25,9,6,0,
2862.0,0,25,490.5,477.2,465.8,437.2,967.7,903.0,24,25,9,6,0,
2863.0,0,25,490.5,477.2,465.5,459.5,967.7,925.0,24,25,9,7,0,
2864.0,0,25,490.5,477.2,461.6,463.6,967.7,925.1,24,25,9,7,0,
2865.0,0,25,490.5,477.2,461.9,407.6,967.7,869.5,24,25,8,7,1,0
2866.0,1,7,487.2,475.6,461.1,413.9,962.7,875.0,24,25,8,7,0,
2867.0,1,7,487.2,475.6,461.4,411.1,962.7,872.5,24,25,8,7,0,
2868.0,1,7,487.2,475.6,461.1,416.2,962.7,877.3,24,25,8,7,0,
2869.0,1,7,487.2,475.6,461.1,414.4,962.7,875.6,24,25,8,7,0,
2870.0,1,7,487.2,475.6,462.4,417.1,962.7,879.5,24,25,8,7,1,0
2871.0,0,25,490.5,477.2,463.6,414.0,967.7,877.7,24,25,8,7,0,
2872.0,0,25,490.5,477.2,463.6,414.0,967.7,877.7,24,25,8,7,0,
2873.0,0,25,490.5,477.2,463.6,414.0,967.7,877.7,24,25,8,7,0,
2874.0,0,25,490.5,477.2,463.6,414.0,967.7,877.7,24,25,8,7,0,
2875.0,0,25,490.5,477.2,463.6,414.0,967.7,877.7,24,25,8,7,1,0
2876.0,0,25,490.5,477.2,463.6,415.0,967.7,878.6,24,25,8,7,0,
2877.0,0,25,490.5,477.2,463.6,415.0,967.7,878.6,24,25,8,7,0,
2878.0,0,25,490.5,477.2,463.6,414.3,967.7,877.9,24,25,8,7,0,
2879.0,0,25,490.5,477.2,463.6,415.0,967.7,878.6,24,25,8,7,0,
2880.0,0,25,490.5,477.2,463.5,412.4,967.7,875.9,24,25,8,7,1,0
2881.0,0,25,490.5,477.2,463.2,412.4,967.7,875.6,24,25,8,7,0,
2882.0,0,25,490.5,477.2,463.5,411.6,967.7,875.1,24,25,8,7,0,
2883.0,0,25,490.5,477.2,463.5,412.8,967.7,876.3,24,25,8,7,0,
2884.0,0,25,490.5,477.2,462.6,419.0,967.7,881.6,24,25,8,7,0,
2885.0,0,25,490.5,477.2,462.8,417.9,967.7,880.7,24,25,8,7,1,0
2886.0,0,25,490.5,477.2,463.0,417.9,967.7,881.0,24,25,8,7,0,
2887.0,0,25,490.5,477.2,462.8,412.7,967.7,875.5,24,25,8,7,0,
2888.0,0,25,490.5,477.2,463.0,407.9,967.7,870.9,24,25,8,7,0,
2889.0,0,25,490.5,477.2,463.8,473.8,967.7,937.6,24,25,8,7,0,
2890.0,0,25,490.5,477.2,463.8,473.3,967.7,937.1,24,25,8,7,1,0
2891.0,0,25,490.5,477.2,463.8,471.4,967.7,935.2,24,25,8,7,0,
2892.0,0,25,490.5,477.2,463.8,471.4,967.7,935.2,24,25,8,6,0,
2893.0,0,25,490.5,477.2,463.8,471.4,967.7,935.2,24,25,8,6,0,
2894.0,0,25,490.5,477.2,463.6,471.2,967.7,934.9,24,25,8,6,0,
2895.0,0,25,490.5,477.2,463.6,471.2,967.7,934.9,24,25,8,6,1,0
2896.0,1,7,487.2,475.6,463.1,468.9,962.7,932.1,24,25,8,6,0,
2897.0,1,7,487.2,475.6,463.1,470.4,962.7,933.6,24,25,8,6,0,
2898.0,1,7,487.2,475.6,462.6,470.4,962.7,933.0,24,25,8,6,0,
2899.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,24,25,8,6,0,
2900.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,24,25,8,6,1,0
2901.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,24,25,8,6,0,
2902.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,24,25,8,6,0,
2903.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,24,25,8,6,0,
2904.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,24,25,8,6,0,
2905.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,24,25,8,6,1,0
2906.0,0,25,490.5,477.2,463.8,472.9,967.7,936.7,24,25,8,6,0,
2907.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,24,25,8,6,0,
2908.0,0,25,490.5,477.2,462.6,473.1,967.7,935.7,24,25,8,6,0,
2909.0,0,25,490.5,477.2,462.6,473.0,967.7,935.6,24,25,8,6,0,
2910.0,0,25,490.5,477.2,462.6,473.0,967.7,935.6,24,25,8,6,1,0
2911.0,0,25,490.7,477.2,462.8,472.9,968.0,935.7,25,25,8,6,0,
2912.0,0,25,490.7,477.2,463.0,473.2,968.0,936.2,25,25,8,6,0,
2913.0,0,25,490.7,477.2,463.0,473.2,968.0,936.2,25,25,8,6,0,
2914.0,0,25,490.7,477.2,463.0,473.2,968.0,936.2,25,25,8,6,0,
2915.0,0,25,490.7,477.2,463.8,473.2,968.0,937.0,25,25,8,6,1,0
2916.0,0,25,490.5,477.2,463.8,472.6,967.7,936.5,25,25,8,6,0,
2917.0,0,25,490.5,477.2,463.6,473.4,967.7,937.0,25,25,8,6,0,
2918.0,0,25,490.5,477.2,463.6,473.5,967.7,937.2,25,26,8,6,0,
2919.0,0,25,490.5,477.2,463.6,473.4,967.7,937.0,25,26,8,6,0,
2920.0,0,25,490.5,477.2,463.6,473.5,967.7,937.2,25,26,8,6,1,0
2921.0,0,25,490.5,477.2,463.6,473.4,967.7,937.0,25,26,8,6,0,
2922.0,0,25,490.5,477.2,463.6,473.4,967.7,937.0,25,26,8,6,0,
2923.0,0,25,490.5,477.2,463.6,473.4,967.7,937.0,25,26,8,6,0,
2924.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2925.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,1,0
2926.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2927.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2928.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2929.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2930.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,1,0
2931.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2932.0,0,25,490.5,477.2,463.6,473.0,967.7,936.7,25,26,8,6,0,
2933.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,0,
2934.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,0,
2935.0,0,25,490.5,477.2,462.6,472.9,967.7,935.5,25,26,8,6,1,0
2936.0,0,25,490.5,477.2,462.6,472.9,967.7,935.5,25,26,8,6,0,
2937.0,0,25,490.5,477.2,462.6,473.2,967.7,935.8,25,26,8,6,0,
2938.0,0,25,490.5,477.2,462.8,473.2,967.7,935.9,25,26,8,6,0,
2939.0,0,25,490.5,477.2,462.8,473.2,967.7,935.9,25,26,8,6,0,
2940.0,0,25,490.5,477.2,463.0,473.2,967.7,936.2,25,26,8,6,1,0
2941.0,0,25,490.5,477.2,463.0,472.6,967.7,935.7,25,26,8,6,0,
2942.0,0,25,490.5,477.2,463.8,473.5,967.7,937.3,25,26,8,6,0,
2943.0,0,25,490.5,477.2,463.8,473.5,967.7,937.3,25,26,8,6,0,
2944.0,0,25,490.5,477.2,463.8,473.5,967.7,937.3,25,26,8,6,0,
2945.0,0,25,490.5,477.2,463.6,473.1,967.7,936.7,25,26,8,6,1,0
2946.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2947.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2948.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2949.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2950.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,1,0
2951.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2952.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2953.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2954.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2955.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,1,0
2956.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2957.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2958.0,1,7,487.2,475.6,462.4,470.4,962.7,932.8,25,26,8,6,0,
2959.0,1,7,487.2,475.6,460.8,470.4,962.7,931.2,25,26,8,6,0,
2960.0,1,7,487.2,475.6,460.6,469.4,962.7,930.1,25,26,8,6,1,0
2961.0,0,25,490.5,477.2,463.2,473.0,967.7,936.2,25,26,8,6,0,
2962.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,0,
2963.0,0,25,490.5,477.2,463.5,473.0,967.7,936.5,25,26,8,6,0,
2964.0,0,25,490.5,477.2,463.8,473.0,967.7,936.8,25,26,8,6,0,
2965.0,0,25,490.5,477.2,462.8,473.0,967.7,935.8,25,26,8,6,1,0
2966.0,0,25,490.5,477.2,463.0,473.2,967.7,936.2,25,26,8,6,0,
2967.0,0,25,490.5,477.2,462.8,473.2,967.7,935.9,25,26,8,6,0,
2968.0,0,25,490.5,477.2,463.5,473.2,967.7,936.6,25,26,8,6,0,
2969.0,0,25,490.5,477.2,463.8,473.0,967.7,936.8,25,26,8,6,0,
2970.0,0,25,490.5,477.2,463.7,473.1,967.7,936.9,25,26,8,6,1,0
2971.0,0,25,490.5,477.2,463.8,472.6,967.7,936.5,25,26,8,6,0,
2972.0,0,25,490.5,477.2,463.8,473.4,967.7,937.2,25,26,8,6,0,
2973.0,0,25,490.5,477.2,463.8,473.5,967.7,937.4,25,26,8,6,0,
2974.0,0,25,490.5,477.2,463.8,473.4,967.7,937.2,25,26,8,6,0,
2975.0,0,25,490.5,477.2,463.6,473.4,967.7,937.0,25,26,8,6,1,0
2976.0,0,25,490.5,477.2,463.6,473.4,967.7,937.0,25,26,8,6,0,
2977.0,0,25,490.5,477.2,463.6,473.4,967.7,937.0,25,26,8,6,0,
2978.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2979.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2980.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,1,0
2981.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2982.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2983.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,25,26,8,6,0,
2984.0,0,25,490.5,477.2,463.6,473.0,967.7,936.7,25,26,8,6,0,
2985.0,0,25,490.5,477.2,463.6,473.0,967.7,936.7,25,26,8,6,1,0
2986.0,1,7,487.2,475.6,460.8,469.4,962.7,930.2,25,26,8,6,0,
2987.0,1,7,487.2,475.6,460.6,469.0,962.7,929.6,25,26,8,6,0,
2988.0,1,7,487.2,475.6,460.8,469.4,962.7,930.2,25,26,8,6,0,
2989.0,1,7,487.2,475.6,459.8,469.6,962.7,929.4,25,26,8,6,0,
2990.0,1,7,487.2,475.6,459.8,469.6,962.7,929.4,25,26,8,6,1,0
2991.0,0,25,490.5,477.2,462.8,473.1,967.7,935.9,25,26,8,6,0,
2992.0,0,25,490.5,477.2,462.8,473.2,967.7,935.9,25,26,8,6,0,
2993.0,0,25,490.5,477.0,447.9,473.0,967.5,921.0,25,25,9,6,0,
2994.0,0,25,490.5,477.0,452.3,473.0,967.5,925.4,25,25,9,6,0,
2995.0,0,25,490.5,477.0,431.6,473.0,967.5,904.6,25,25,9,6,1,0
2996.0,0,25,490.5,477.0,460.4,473.1,967.5,933.5,25,25,9,6,0,
2997.0,0,25,490.5,477.0,464.8,472.5,967.5,937.3,25,25,9,6,0,
2998.0,0,25,490.5,477.2,422.7,473.4,967.7,896.0,25,25,9,6,0,
2999.0,0,25,490.5,477.2,444.7,473.4,967.7,918.1,25,25,9,6,0,
3000.0,0,25,490.5,477.2,464.7,473.4,967.7,938.0,25,25,9,6,1,0
3001.0,0,25,490.5,477.2,464.7,473.4,967.7,938.0,25,25,9,6,0,
3002.0,0,25,490.5,477.2,464.7,460.9,967.7,925.6,24,25,9,7,0,
3003.0,0,25,490.5,477.2,464.7,460.9,967.7,925.6,24,25,9,7,0,
3004.0,0,25,490.5,477.2,464.7,461.7,967.7,926.4,24,25,9,7,0,
3005.0,0,25,490.5,477.2,464.7,461.7,967.7,926.4,24,25,9,7,1,0
3006.0,0,25,490.5,477.2,464.7,461.7,967.7,926.4,24,25,9,7,0,
3007.0,0,25,490.5,477.2,464.7,461.7,967.7,926.4,24,25,9,7,0,
3008.0,0,25,490.5,477.2,464.7,461.7,967.7,926.4,24,25,9,7,0,
3009.0,0,25,490.5,477.2,462.3,461.7,967.7,924.0,24,25,9,7,0,
3010.0,0,25,490.5,477.2,464.7,461.7,967.7,926.4,24,25,9,7,1,0
3011.0,0,25,490.5,477.2,462.3,461.7,967.7,924.0,24,25,9,7,0,
3012.0,0,25,490.5,477.2,464.7,461.7,967.7,926.4,24,25,9,7,0,
3013.0,0,25,490.5,477.2,464.7,459.5,967.7,924.2,24,25,9,7,0,
3014.0,0,25,490.5,477.2,462.4,459.5,967.7,921.9,24,25,9,7,0,
3015.0,0,25,490.5,477.2,464.7,459.5,967.7,924.2,24,25,9,7,1,0
3016.0,1,7,487.2,475.6,461.3,454.9,962.7,916.2,24,25,9,7,0,
3017.0,1,7,487.2,475.6,460.7,455.3,962.7,916.0,24,25,9,7,0,
3018.0,1,7,487.2,475.6,463.4,453.7,962.7,917.1,24,25,9,7,0,
3019.0,1,7,487.2,475.6,463.1,455.2,962.7,918.3,24,25,9,7,0,
3020.0,1,7,487.2,475.6,465.3,455.9,962.7,921.2,24,25,9,7,1,0
3021.0,0,25,490.5,477.2,465.7,459.9,967.7,925.6,24,25,9,7,0,
3022.0,0,25,490.5,477.2,462.0,460.4,967.7,922.3,24,25,8,7,0,
3023.0,0,25,490.5,477.2,462.1,460.4,967.7,922.4,24,25,8,7,0,
3024.0,0,25,490.5,477.2,462.1,460.4,967.7,922.4,24,25,8,7,0,
3025.0,0,25,490.5,477.2,462.1,462.7,967.7,924.8,24,25,8,7,1,0
3026.0,0,25,490.5,477.2,461.9,472.5,967.7,934.4,24,25,8,7,0,
3027.0,0,25,490.5,477.2,463.6,473.7,967.7,937.3,24,25,8,7,0,
3028.0,0,25,490.5,477.2,463.6,474.1,967.7,937.7,24,25,8,7,0,
3029.0,0,25,490.5,477.2,463.6,470.2,967.7,933.9,24,25,8,7,0,
3030.0,0,25,490.5,477.2,463.6,471.2,967.7,934.9,24,25,8,6,1,0
3031.0,0,25,490.5,477.2,463.6,471.2,967.7,934.9,24,25,8,6,0,
3032.0,0,25,490.5,477.2,463.6,471.2,967.7,934.9,24,25,8,6,0,
3033.0,0,25,490.5,477.2,463.6,471.2,967.7,934.9,24,25,8,6,0,
3034.0,0,25,490.5,477.2,463.6,471.2,967.7,934.9,24,25,8,6,0,
3035.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,24,25,8,6,1,0
3036.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,24,25,8,6,0,
3037.0,0,25,490.5,477.2,463.6,472.9,967.7,936.6,24,25,8,6,0,
3038.0,0,25,490.5,477.2,463.5,472.9,967.7,936.4,24,25,8,6,0,
