timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m,q_u_cheng_veh_per_hour,k_cp1_cheng_veh_per_km,cheng_t_cp2_s,cheng_l_cp2_m,max_queue_length_cheng_m,cheng_t_cp3_s
3535,2i,150.0,28,0.8812,25,138.58,False,4,3.9768,57.76,181.3,scenario_normal_balanced,train,development,0.11,-10.22999999999999,-0.5446,0.9238666666666667,1.0,32.49000000000001,0.0,24.0,True,,186.66666666666669,592.1664000000001,-0.34099999999999964,,987.2879888219178,82.48652050378564,3083.0,135.6369,,3050.0
3540,2i,150.0,29,0.9487,27,146.01,True,4,4.4398,57.76,137.84,scenario_normal_balanced,train,development,0.11,-2.8000000000000114,0.007000000000000006,0.9733999999999999,1.0,-10.969999999999999,1.0,4.0,False,0,193.33333333333334,660.2952,,0.0,,,3090.0,1.001,,
3545,2i,150.0,29,0.3334,28,145.83,True,4,2.3828,30.66,137.81,scenario_normal_balanced,train,development,0.11,-2.9799999999999898,-0.6648000000000001,0.9722000000000001,1.0,-11.0,2.0,2.0,True,,193.33333333333334,232.0464,,,,,3090.0,1.001,,
3550,2i,150.0,29,0.0032,29,145.81,True,4,0.0227,17.72,137.81,scenario_normal_balanced,train,development,0.11,-3.0,-0.8229,0.9720666666666666,1.0,-11.0,3.0,1.0,False,0,193.33333333333334,2.2272000000000003,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3555,2i,150.0,29,0.0,29,145.81,True,4,0.0001,17.71,137.81,scenario_normal_balanced,train,development,0.11,-2.75,-0.5741,0.9720666666666666,0.0,-263.96,3.0,6.0,False,5,193.33333333333334,0.0,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3560,2i,150.0,25,0.1555,24,145.81,True,4,0.9717,9.77,137.81,scenario_normal_balanced,train,development,0.11,39.3,-0.16219999999999998,0.9720666666666666,0.0,-132.93,4.0,4.0,False,10,166.66666666666669,93.30000000000001,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3565,2i,150.0,26,1.3246,24,145.81,True,3,0.0,57.76,137.81,scenario_normal_balanced,train,development,0.11,7.22999999999999,0.4434,0.9720666666666666,-1.0,-43.49000000000001,4.0,9.0,False,15,173.33333333333334,826.5504000000001,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3570,2i,150.0,25,0.6836,24,145.81,True,3,0.0,57.76,137.81,scenario_normal_balanced,train,development,0.11,-0.19999999999998863,-0.2651,0.9720666666666666,-1.0,-0.030000000000001137,4.0,14.0,False,20,166.66666666666669,410.16,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3575,2i,150.0,24,0.0,24,145.81,True,3,0.0,57.76,137.81,scenario_normal_balanced,train,development,0.11,-0.020000000000010232,-0.3334,0.9720666666666666,-1.0,0.0,4.0,19.0,False,25,160.0,0.0,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3580,2i,150.0,24,0.0,24,145.81,True,3,0.0,57.76,137.81,scenario_normal_balanced,train,development,0.11,0.0,-0.0032,0.9720666666666666,-1.0,0.0,4.0,24.0,False,30,160.0,0.0,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3585,2i,150.0,24,0.0,24,145.81,True,3,0.0,57.76,137.81,scenario_normal_balanced,train,development,0.11,0.0,0.0,0.9720666666666666,-1.0,0.0,5.0,4.0,False,35,160.0,0.0,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3590,2i,150.0,24,0.9376,22,145.81,True,3,0.0,57.76,137.81,scenario_normal_balanced,train,development,0.11,0.0,0.7821,0.9720666666666666,-1.0,0.0,6.0,2.0,False,40,160.0,540.0576,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3595,2i,150.0,25,1.2425,18,145.81,True,3,0.0,57.76,137.81,scenario_normal_balanced,train,development,0.11,0.0,-0.08210000000000006,0.9720666666666666,0.0,0.0,7.0,1.0,False,45,166.66666666666669,745.5000000000001,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
3600,2i,150.0,25,0.6873,18,145.81,True,3,0.3373,54.52,137.81,scenario_normal_balanced,train,development,0.11,0.0,0.0037000000000000366,0.9720666666666666,0.0,0.0,7.0,6.0,False,50,166.66666666666669,412.3800000000001,,0.0,981.2498228059701,,3167.0,123.7273,,3106.0
0,3i,150.0,0,0.0,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,,,0.0,,,,,,,0.0,0.0,,,,,,,,
5,3i,150.0,0,0.0,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,,,0.0,,,0.0,4.0,False,0,0.0,0.0,,,,,,,,
10,3i,150.0,0,0.0,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,,,0.0,,,0.0,9.0,False,5,0.0,0.0,,,,,,,,
15,3i,150.0,2,25.8431,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,,,0.0,,,0.0,14.0,False,10,13.333333333333334,1240.4688,,,,,,,,
20,3i,150.0,3,14.4742,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,,,0.0,,,0.0,19.0,False,15,20.0,1042.1424,,,,,,,,
25,3i,150.0,2,8.4254,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,,,0.0,,,0.0,24.0,False,20,13.333333333333334,404.41920000000005,,,,,,,,
30,3i,150.0,1,0.0,1,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,1.0,0.0,0.006666666666666667,0.0,,1.0,4.0,False,25,6.666666666666667,0.0,0.03333333333333333,,,,,,,
35,3i,150.0,0,0.0,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,0.0,0.0,0.0,0.0,,2.0,2.0,False,30,0.0,0.0,0.0,,,,,,,
40,3i,150.0,0,0.0,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,0.0,0.0,0.0,0.0,,3.0,1.0,False,35,0.0,0.0,0.0,,,,,,,
45,3i,150.0,3,23.471,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,0.0,-2.3720999999999997,0.0,0.0,,3.0,6.0,False,40,20.0,1689.9119999999998,0.0,,,,,,,
50,3i,150.0,3,9.4791,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,0.0,-4.995099999999999,0.0,0.0,,4.0,4.0,True,,20.0,682.4952000000001,0.0,,,,,,,
55,3i,150.0,3,0.0985,3,1.09,False,0,,,,scenario_normal_balanced,train,development,0.11,1.09,-8.3269,0.007266666666666667,0.0,,4.0,9.0,True,,20.0,7.0920000000000005,0.036333333333333336,,,,,,,
60,3i,150.0,3,0.0003,3,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,0.0,0.0003,0.006666666666666667,0.0,,4.0,14.0,True,,20.0,0.0216,0.0,,,,,,,
65,3i,150.0,3,0.0,3,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,1.0,0.0,0.006666666666666667,0.0,,4.0,19.0,True,,20.0,0.0,0.03333333333333333,,,,,,,
70,3i,150.0,6,11.2186,3,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,1.0,11.2186,0.006666666666666667,0.0,,4.0,24.0,True,,40.0,1615.4784,0.03333333333333333,,,,,,,
75,3i,150.0,6,5.3109,3,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,1.0,-18.1601,0.006666666666666667,0.0,,5.0,4.0,False,0,40.0,764.7696000000001,0.03333333333333333,,,,,,,
80,3i,150.0,6,0.5103,4,8.0,False,0,,,,scenario_normal_balanced,train,development,0.11,8.0,-8.968800000000002,0.05333333333333334,0.0,,6.0,2.0,True,,40.0,73.4832,0.26666666666666666,,,,,,,
85,3i,150.0,6,0.0005,6,8.0,False,0,,,,scenario_normal_balanced,train,development,0.11,6.91,-0.098,0.05333333333333334,0.0,,7.0,1.0,False,0,40.0,0.07200000000000001,0.23033333333333333,,,,,,,
90,3i,150.0,6,0.0,6,8.0,False,0,,,,scenario_normal_balanced,train,development,0.11,7.0,-0.0003,0.05333333333333334,0.0,,7.0,6.0,False,5,40.0,0.0,0.23333333333333334,,,,,,,
95,3i,150.0,2,0.0,2,8.0,False,0,,,,scenario_normal_balanced,train,development,0.11,7.0,0.0,0.05333333333333334,0.0,,0.0,4.0,False,10,13.333333333333334,0.0,0.23333333333333334,,,,,,,
100,3i,150.0,4,9.5887,2,8.0,False,0,,,,scenario_normal_balanced,train,development,0.11,7.0,-1.629900000000001,0.05333333333333334,0.0,,0.0,9.0,False,15,26.666666666666668,920.5152,0.23333333333333334,,,,,,,
105,3i,150.0,5,8.1979,2,8.0,False,0,,,,scenario_normal_balanced,train,development,0.11,7.0,2.8870000000000005,0.05333333333333334,0.0,,0.0,14.0,False,20,33.333333333333336,983.7480000000002,0.23333333333333334,,,,,,,
110,3i,150.0,3,0.0,3,15.0,False,0,,,,scenario_normal_balanced,train,development,0.11,7.0,-0.5103,0.1,0.0,,0.0,19.0,False,25,20.0,0.0,0.23333333333333334,,,,,,,
115,3i,150.0,3,0.0,3,15.0,False,0,,,,scenario_normal_balanced,train,development,0.11,7.0,-0.0005,0.1,0.0,,0.0,24.0,False,30,20.0,0.0,0.23333333333333334,,,,,,,
120,3i,150.0,3,0.0,3,15.0,False,0,,,,scenario_normal_balanced,train,development,0.11,7.0,0.0,0.1,0.0,,1.0,4.0,False,35,20.0,0.0,0.23333333333333334,,,,,,,
125,3i,150.0,5,13.545,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-8.0,13.545,0.0,0.0,,2.0,2.0,False,40,33.333333333333336,1625.4,-0.26666666666666666,,,,,,,
130,3i,150.0,3,11.5002,0,0.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-8.0,1.9115000000000002,0.0,0.0,,3.0,1.0,False,45,20.0,828.0144,-0.26666666666666666,,,,,,,
135,3i,150.0,3,0.7676,1,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-7.0,-7.430300000000001,0.006666666666666667,0.0,,3.0,6.0,False,50,20.0,55.2672,-0.23333333333333334,,,,,,,
140,3i,150.0,3,0.0,3,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-14.0,0.0,0.006666666666666667,0.0,,4.0,4.0,True,,20.0,0.0,-0.4666666666666667,,,,,,,
145,3i,150.0,3,0.0,3,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-14.0,0.0,0.006666666666666667,0.0,,4.0,9.0,True,,20.0,0.0,-0.4666666666666667,,,,,,,
150,3i,150.0,4,4.7845,3,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-14.0,4.7845,0.006666666666666667,0.0,,4.0,14.0,True,,26.666666666666668,459.3120000000001,-0.4666666666666667,,,,,,,
155,3i,150.0,4,1.2845,3,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,1.0,-12.2605,0.006666666666666667,0.0,,4.0,19.0,True,,26.666666666666668,123.31200000000001,0.03333333333333333,,,,,,,
160,3i,150.0,6,4.6164,4,8.0,False,1,27.77,483.3,483.3,scenario_normal_balanced,train,development,0.11,8.0,-6.8838,0.05333333333333334,1.0,,4.0,24.0,True,,40.0,664.7615999999999,0.26666666666666666,,,,,,,
165,3i,150.0,6,2.3556,4,8.0,False,1,27.4131,348.19,348.19,scenario_normal_balanced,train,development,0.11,7.0,1.588,0.05333333333333334,1.0,,5.0,4.0,False,0,40.0,339.2064,0.23333333333333334,,,,,,,
170,3i,150.0,6,0.1103,4,8.0,False,1,26.4137,213.35,213.35,scenario_normal_balanced,train,development,0.11,7.0,0.1103,0.05333333333333334,1.0,,6.0,2.0,True,,40.0,15.883199999999999,0.23333333333333334,,,,,,,
175,3i,150.0,7,3.032,6,8.0,False,1,21.2236,87.88,87.88,scenario_normal_balanced,train,development,0.11,7.0,3.032,0.05333333333333334,1.0,,7.0,1.0,False,0,46.66666666666667,509.3760000000001,0.23333333333333334,,,,,,,
180,3i,150.0,8,3.6605,6,8.0,False,1,8.3779,20.99,20.99,scenario_normal_balanced,train,development,0.11,7.0,-1.1240000000000006,0.05333333333333334,1.0,,7.0,6.0,False,5,53.333333333333336,702.816,0.23333333333333334,,,,,,,
185,3i,150.0,5,5.7193,2,5.0,False,1,5.9638,0.7,0.7,scenario_normal_balanced,train,development,0.11,4.0,4.434799999999999,0.03333333333333333,1.0,,0.0,4.0,False,10,33.333333333333336,686.316,0.13333333333333333,,,,,,,
190,3i,150.0,3,2.9849,2,5.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-3.0,-1.6314999999999995,0.03333333333333333,-1.0,,0.0,9.0,False,15,20.0,214.9128,-0.1,,,,,,,
195,3i,150.0,3,1.5119,2,5.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-3.0,-0.8436999999999999,0.03333333333333333,-1.0,,0.0,14.0,False,20,20.0,108.8568,-0.1,,,,,,,
200,3i,150.0,4,6.3415,2,5.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-3.0,6.2312,0.03333333333333333,-1.0,,0.0,19.0,False,25,26.666666666666668,608.784,-0.1,,,,,,,
205,3i,150.0,4,4.2035,3,17.71,False,0,,,,scenario_normal_balanced,train,development,0.11,9.71,1.1715,0.11806666666666667,-1.0,,0.0,24.0,False,30,26.666666666666668,403.536,0.3236666666666667,,,,,,,
210,3i,150.0,6,5.6275,3,17.71,False,0,,,,scenario_normal_balanced,train,development,0.11,9.71,1.9670000000000005,0.11806666666666667,-1.0,,1.0,4.0,False,35,40.0,810.36,0.3236666666666667,,,,,,,
215,3i,150.0,4,4.7258,1,1.0,False,0,,,,scenario_normal_balanced,train,development,0.11,-4.0,-0.9935,0.006666666666666667,-1.0,,2.0,2.0,False,40,26.666666666666668,453.6768,-0.13333333333333333,,,,,,,
220,3i,150.0,4,2.8843,1,1.0,False,1,27.77,483.3,483.3,scenario_normal_balanced,train,development,0.11,-4.0,-0.10060000000000002,0.006666666666666667,1.0,,3.0,1.0,False,45,26.666666666666668,276.8928,-0.13333333333333333,,,,,,,
225,3i,150.0,4,0.0077,4,15.04,False,1,26.6379,348.77,348.77,scenario_normal_balanced,train,development,0.11,10.04,-1.5042,0.10026666666666666,1.0,,3.0,6.0,False,50,26.666666666666668,0.7392000000000001,0.3346666666666666,,,,,,,
230,3i,150.0,5,3.778,4,15.04,False,1,26.6902,214.2,214.2,scenario_normal_balanced,train,development,0.11,10.04,-2.5635,0.10026666666666666,1.0,,4.0,4.0,True,,33.333333333333336,453.36,0.3346666666666666,,,,,,,
235,3i,150.0,7,6.8867,4,15.04,False,1,20.8732,90.24,90.24,scenario_normal_balanced,train,development,0.11,-2.6700000000000017,2.6832000000000003,0.10026666666666666,1.0,,4.0,9.0,True,,46.66666666666667,1156.9656000000002,-0.08900000000000005,,,,,,,
240,3i,150.0,7,2.1065,5,15.04,False,2,17.6127,25.55,483.3,scenario_normal_balanced,train,development,0.11,-2.6700000000000017,-3.5210000000000004,0.10026666666666666,2.0,,4.0,14.0,True,,46.66666666666667,353.89200000000005,-0.08900000000000005,,,,,,,
245,3i,150.0,7,0.015,7,22.05,False,2,13.3345,15.09,348.62,scenario_normal_balanced,train,development,0.11,21.05,-4.7108,0.147,2.0,,4.0,19.0,True,,46.66666666666667,2.52,0.7016666666666667,,,,,,,
250,3i,150.0,7,0.0,7,22.04,False,3,16.9467,15.04,407.4,scenario_normal_balanced,train,development,0.11,21.04,-2.8843,0.14693333333333333,2.0,-75.90000000000003,4.0,24.0,True,,46.66666666666667,0.0,0.7013333333333333,,,,,,,
255,3i,150.0,8,2.5931,7,22.04,False,3,15.0148,15.04,285.95,scenario_normal_balanced,train,development,0.11,7.0,2.5854000000000004,0.14693333333333333,2.0,-62.81999999999999,5.0,4.0,False,0,53.333333333333336,497.8752,0.23333333333333334,,,,,,,
260,3i,150.0,9,3.8936,7,22.04,False,3,10.955,15.04,165.93,scenario_normal_balanced,train,development,0.11,7.0,0.11560000000000015,0.14693333333333333,2.0,-48.26999999999998,6.0,2.0,True,,60.0,841.0176,0.23333333333333334,,,,,,,
265,3i,150.0,10,2.8116,8,22.04,False,3,5.072,12.01,64.56,scenario_normal_balanced,train,development,0.11,7.0,-4.075100000000001,0.14693333333333333,2.0,-25.679999999999993,7.0,1.0,False,0,66.66666666666667,674.7840000000001,0.23333333333333334,,,,,,,
270,3i,150.0,10,0.3132,8,22.04,False,3,0.6384,12.0,27.18,scenario_normal_balanced,train,development,0.11,7.0,-1.7933000000000001,0.14693333333333333,1.0,-456.12,7.0,6.0,False,5,66.66666666666667,75.16799999999999,0.23333333333333334,,,,,,,
275,3i,150.0,6,0.8482,4,26.05,False,2,1.3543,7.78,26.05,scenario_normal_balanced,train,development,0.11,4.0,0.8331999999999999,0.17366666666666666,0.0,-322.57,0.0,4.0,False,10,40.0,122.14079999999998,0.13333333333333333,,,,,,,
280,3i,150.0,5,4.4645,4,26.04,False,1,0.0,26.04,26.04,scenario_normal_balanced,train,development,0.11,4.0,4.4645,0.1736,-2.0,-381.35999999999996,0.0,9.0,False,15,33.333333333333336,535.7400000000001,0.13333333333333333,,,,,,,
285,3i,150.0,5,3.5684,4,26.04,False,1,0.0,26.04,26.04,scenario_normal_balanced,train,development,0.11,4.0,0.9752999999999998,0.1736,-2.0,-259.90999999999997,0.0,14.0,False,20,33.333333333333336,428.208,0.13333333333333333,,,,,,,
290,3i,150.0,6,6.3735,4,26.04,False,1,0.0,26.04,26.04,scenario_normal_balanced,train,development,0.11,4.0,2.4798999999999998,0.1736,-2.0,-139.89000000000001,0.0,19.0,False,25,40.0,917.7840000000001,0.13333333333333333,,,,,,,
295,3i,150.0,5,0.5487,4,26.04,False,2,9.5474,26.04,436.76,scenario_normal_balanced,train,development,0.11,4.0,-2.2629,0.1736,-1.0,372.2,0.0,24.0,False,30,33.333333333333336,65.84400000000001,0.13333333333333333,,,,,,,
300,3i,150.0,5,0.0,5,33.05,False,2,9.5725,26.04,341.51,scenario_normal_balanced,train,development,0.11,11.009999999999998,-0.3132,0.22033333333333333,-1.0,314.33,1.0,4.0,False,35,33.333333333333336,0.0,0.36699999999999994,,,,,,,
305,3i,150.0,4,0.4425,3,33.05,False,3,14.5152,26.04,405.59,scenario_normal_balanced,train,development,0.11,6.9999999999999964,-0.40569999999999995,0.22033333333333333,1.0,379.53999999999996,2.0,2.0,False,40,26.666666666666668,42.480000000000004,0.23333333333333323,,,,,,,
310,3i,150.0,4,2.1923,0,0.0,False,3,15.2844,17.9,285.31,scenario_normal_balanced,train,development,0.11,-26.04,-2.2722,0.0,2.0,259.27,3.0,1.0,False,45,26.666666666666668,210.4608,-0.868,,,,,,,
315,3i,150.0,6,6.7371,3,12.01,False,3,13.2557,12.01,163.71,scenario_normal_balanced,train,development,0.11,-14.03,3.1687,0.08006666666666666,2.0,137.67000000000002,3.0,6.0,False,50,40.0,970.1424,-0.4676666666666666,,,,,,,
320,3i,150.0,7,5.3387,4,19.0,False,3,7.4213,5.76,62.42,scenario_normal_balanced,train,development,0.11,-7.039999999999999,-1.0347999999999997,0.12666666666666668,2.0,36.38,4.0,4.0,True,,46.66666666666667,896.9016,-0.23466666666666663,,,,,,,
325,3i,150.0,7,0.8664,5,19.0,False,3,1.0061,1.0,23.85,scenario_normal_balanced,train,development,0.11,-7.039999999999999,0.3177,0.12666666666666668,1.0,-412.90999999999997,4.0,9.0,True,,46.66666666666667,145.5552,-0.23466666666666663,,,,,,,
330,3i,150.0,7,0.0002,7,23.01,False,3,0.0004,1.0,23.01,scenario_normal_balanced,train,development,0.11,-10.039999999999996,0.0002,0.1534,1.0,-318.5,4.0,14.0,True,,46.66666666666667,0.033600000000000005,-0.3346666666666665,,,,,,,
335,3i,150.0,7,0.0,7,23.01,False,3,0.0,1.0,23.01,scenario_normal_balanced,train,development,0.11,-10.039999999999996,-0.4425,0.1534,0.0,-382.58,4.0,19.0,True,,46.66666666666667,0.0,-0.3346666666666665,,,,,,,
340,3i,150.0,8,1.6116,7,23.01,False,3,0.0,1.0,23.01,scenario_normal_balanced,train,development,0.11,23.01,-0.5807,0.1534,0.0,-262.3,4.0,24.0,True,,53.333333333333336,309.4272,0.767,,,,,,,
345,3i,150.0,10,4.5243,7,23.01,False,3,0.0,1.0,23.01,scenario_normal_balanced,train,development,0.11,11.000000000000002,-2.2127999999999997,0.1534,0.0,-140.70000000000002,5.0,4.0,False,0,66.66666666666667,1085.8320000000003,0.36666666666666675,,,,,,,
350,3i,150.0,10,2.1851,7,23.01,False,4,6.5697,1.0,376.54,scenario_normal_balanced,train,development,0.11,4.010000000000002,-3.1536000000000004,0.1534,1.0,314.12,6.0,2.0,True,,66.66666666666667,524.424,0.1336666666666667,,,,,,,
355,3i,150.0,10,0.0323,9,30.03,False,4,6.53,1.0,243.65,scenario_normal_balanced,train,development,0.11,11.030000000000001,-0.8341,0.20020000000000002,1.0,219.8,7.0,1.0,False,0,66.66666666666667,7.752000000000001,0.3676666666666667,,116.90536069565218,16.65271497349016,244.0,15.1808,,
360,3i,150.0,11,2.0462,10,30.01,False,4,5.6272,1.0,116.52,scenario_normal_balanced,train,development,0.11,7.0,2.046,0.20006666666666667,1.0,93.50999999999999,7.0,6.0,False,5,73.33333333333334,540.1968,0.23333333333333334,,116.90536069565218,16.65271497349016,244.0,15.1808,,
365,3i,150.0,8,1.8385,6,30.01,False,3,3.6906,12.0,42.42,scenario_normal_balanced,train,development,0.11,7.0,1.8385,0.20006666666666667,0.0,19.41,0.0,4.0,False,10,53.333333333333336,352.992,0.23333333333333334,,116.90536069565218,16.65271497349016,244.0,15.1808,,
370,3i,150.0,9,6.026,6,30.01,False,3,3.0728,1.55,23.01,scenario_normal_balanced,train,development,0.11,7.0,4.4144,0.20006666666666667,0.0,0.0,0.0,9.0,False,15,60.0,1301.616,0.23333333333333334,,116.90536069565218,16.65271497349016,244.0,15.1808,,
375,3i,150.0,8,3.1309,6,30.01,False,2,0.0,12.0,23.01,scenario_normal_balanced,train,development,0.11,7.0,-1.3934000000000002,0.20006666666666667,-1.0,0.0,0.0,14.0,False,20,53.333333333333336,601.1328000000001,0.23333333333333334,,116.90536069565218,16.65271497349016,244.0,15.1808,,
380,3i,150.0,7,0.0095,7,37.06,False,2,0.0,12.0,23.01,scenario_normal_balanced,train,development,0.11,14.05,-2.1755999999999998,0.24706666666666668,-2.0,-353.53000000000003,0.0,19.0,False,25,46.66666666666667,1.5960000000000003,0.4683333333333334,,116.90536069565218,16.65271497349016,244.0,15.1808,,
385,3i,150.0,8,3.0749,7,37.01,False,2,0.0,12.0,23.01,scenario_normal_balanced,train,development,0.11,6.979999999999997,3.0425999999999997,0.24673333333333333,-2.0,-220.64000000000001,0.0,24.0,False,30,53.333333333333336,590.3808,0.23266666666666655,,116.90536069565218,16.65271497349016,244.0,15.1808,,
390,3i,150.0,8,2.0036,7,37.01,False,2,0.0,12.0,23.01,scenario_normal_balanced,train,development,0.11,6.9999999999999964,-0.04259999999999975,0.24673333333333333,-2.0,-93.50999999999999,1.0,4.0,False,35,53.333333333333336,384.69120000000004,0.23333333333333323,,116.90536069565218,16.65271497349016,244.0,15.1808,,
395,3i,150.0,7,1.3975,4,37.01,False,2,0.5808,10.84,23.01,scenario_normal_balanced,train,development,0.11,6.9999999999999964,-0.44100000000000006,0.24673333333333333,-1.0,-19.41,2.0,2.0,False,40,46.66666666666667,234.78,0.23333333333333323,,116.90536069565218,16.65271497349016,244.0,15.1808,,
400,3i,150.0,6,5.048,1,1.0,False,1,3.0196,9.82,9.82,scenario_normal_balanced,train,development,0.11,-29.01,-0.9779999999999998,0.006666666666666667,-2.0,-13.190000000000001,3.0,1.0,False,45,40.0,726.912,-0.9670000000000001,,116.90536069565218,16.65271497349016,244.0,15.1808,,
405,3i,150.0,7,3.519,4,12.1,False,1,0.0022,5.0,5.0,scenario_normal_balanced,train,development,0.11,-17.910000000000004,0.3881000000000001,0.08066666666666666,-1.0,-18.01,3.0,6.0,False,50,46.66666666666667,591.1920000000001,-0.5970000000000001,,116.90536069565218,16.65271497349016,244.0,15.1808,,
410,3i,150.0,7,1.0551,6,23.03,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,-14.030000000000001,1.0455999999999999,0.15353333333333333,-1.0,-18.01,4.0,4.0,True,,46.66666666666667,177.2568,-0.46766666666666673,,116.90536069565218,16.65271497349016,244.0,15.1808,,
415,3i,150.0,8,2.6189,7,23.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,-13.999999999999996,-0.45599999999999996,0.1534,-1.0,-18.01,4.0,9.0,True,,53.333333333333336,502.82880000000006,-0.46666666666666656,,116.90536069565218,16.65271497349016,244.0,15.1808,,
420,3i,150.0,8,1.4154,7,23.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,-13.999999999999996,-0.5882000000000001,0.1534,-1.0,-18.01,4.0,14.0,True,,53.333333333333336,271.7568,-0.46666666666666656,,116.90536069565218,16.65271497349016,244.0,15.1808,,
425,3i,150.0,10,4.6831,8,23.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,-13.999999999999996,3.2855999999999996,0.1534,-1.0,-18.01,4.0,19.0,True,,66.66666666666667,1123.944,-0.46666666666666656,,116.90536069565218,16.65271497349016,244.0,15.1808,,
430,3i,150.0,10,2.3175,8,23.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,22.01,-2.7305,0.1534,0.0,-4.82,4.0,24.0,True,,66.66666666666667,556.2,0.7336666666666667,,116.90536069565218,16.65271497349016,244.0,15.1808,,
435,3i,150.0,10,0.135,9,30.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,17.910000000000004,-3.3840000000000003,0.20006666666666667,0.0,0.0,5.0,4.0,False,0,66.66666666666667,32.400000000000006,0.5970000000000001,,709.182576,39.363429964454376,264.0,12.0119,,
440,3i,150.0,11,1.7693,10,30.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,6.98,0.7142000000000002,0.20006666666666667,0.0,0.0,6.0,2.0,True,,73.33333333333334,467.0952000000001,0.2326666666666667,,709.182576,39.363429964454376,264.0,12.0119,,
445,3i,150.0,11,0.8138,10,30.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,7.0,-1.8051,0.20006666666666667,0.0,0.0,7.0,1.0,False,0,73.33333333333334,214.84320000000002,0.23333333333333334,,201.39676406557376,35.67731179940324,326.0,23.1203,,273.0
450,3i,150.0,11,0.0021,10,30.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,7.0,-1.4133,0.20006666666666667,0.0,0.0,7.0,6.0,False,5,73.33333333333334,0.5544000000000001,0.23333333333333334,,201.39676406557376,35.67731179940324,326.0,23.1203,,273.0
455,3i,150.0,10,4.5076,6,30.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,7.0,-0.17549999999999955,0.20006666666666667,0.0,0.0,0.0,4.0,False,10,66.66666666666667,1081.824,0.23333333333333334,,201.39676406557376,35.67731179940324,326.0,23.1203,,273.0
460,3i,150.0,8,1.9971,6,30.01,False,1,0.0,5.0,5.0,scenario_normal_balanced,train,development,0.11,7.0,-0.3203999999999998,0.20006666666666667,0.0,0.0,0.0,9.0,False,15,53.333333333333336,383.44320000000005,0.23333333333333334,,201.39676406557376,35.67731179940324,326.0,23.1203,,273.0
