timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
635,1i,150.0,28,1.5895,20,148.56,True,0.0,1.5895,0.9904000000000001
640,1i,150.0,28,1.0013,21,148.56,True,0.0,-0.3988999999999998,0.9904000000000001
645,1i,150.0,29,1.013,21,147.89,True,-0.6700000000000159,0.2417999999999999,0.9859333333333332
650,1i,150.0,29,0.7238,24,109.36,False,-39.2,0.00539999999999996,0.7290666666666666
655,1i,150.0,30,0.533,26,115.72,False,-32.84,-0.8977,0.7714666666666666
660,1i,150.0,32,0.7408,30,149.25,True,0.6899999999999977,-0.16069999999999995,0.995
665,1i,150.0,33,0.8316,30,148.6,True,0.03999999999999204,-0.7578999999999999,0.9906666666666666
670,1i,150.0,33,0.1292,32,148.56,True,0.0,-0.8721000000000001,0.9904000000000001
675,1i,150.0,35,1.0992,33,148.56,True,0.6700000000000159,0.08620000000000005,0.9904000000000001
680,1i,150.0,31,1.0135,25,148.56,True,39.2,0.28970000000000007,0.9904000000000001
685,1i,150.0,27,0.9604,23,148.56,True,32.84,0.4274,0.9904000000000001
690,1i,150.0,26,1.7252,23,148.56,True,-0.6899999999999977,0.9844,0.9904000000000001
695,1i,150.0,24,0.7546,23,148.56,True,-0.03999999999999204,-0.07699999999999996,0.9904000000000001
700,1i,150.0,24,0.5993,23,148.56,True,0.0,0.4701000000000001,0.9904000000000001
705,1i,150.0,24,0.7141,23,148.56,True,0.0,-0.3851,0.9904000000000001
710,1i,150.0,24,1.1649,20,148.56,True,0.0,0.15139999999999998,0.9904000000000001
715,1i,150.0,23,1.8056,17,148.56,True,0.0,0.8452000000000001,0.9904000000000001
720,1i,150.0,24,2.0057,16,148.56,True,0.0,0.28049999999999997,0.9904000000000001
725,1i,150.0,24,0.8875,18,148.56,True,0.0,0.1328999999999999,0.9904000000000001
730,1i,150.0,25,1.1157,20,148.56,True,0.0,0.5163999999999999,0.9904000000000001
735,1i,150.0,26,1.5241,20,146.59,True,-1.9699999999999989,0.81,0.9772666666666667
740,1i,150.0,26,0.4261,21,103.72,False,-44.84,-0.7388000000000001,0.6914666666666667
745,1i,150.0,28,0.6033,26,136.97,False,-11.590000000000003,-1.2023000000000001,0.9131333333333334
750,1i,150.0,29,1.0799,27,143.62,False,-4.939999999999998,-0.9258,0.9574666666666667
755,1i,150.0,29,0.2153,27,143.56,False,-5.0,-0.6721999999999999,0.9570666666666667
760,1i,150.0,30,0.5855,29,143.56,False,-5.0,-0.5301999999999999,0.9570666666666667
765,1i,150.0,31,0.7874,29,143.56,False,-3.030000000000001,-0.7367,0.9570666666666667
770,1i,150.0,28,0.6378,22,143.56,False,39.84,0.21170000000000005,0.9570666666666667
775,1i,150.0,25,2.0621,21,143.56,False,6.590000000000003,1.4588,0.9570666666666667
780,1i,150.0,22,0.785,21,143.56,False,-0.060000000000002274,-0.29490000000000005,0.9570666666666667
785,1i,150.0,22,0.7713,21,143.56,False,0.0,0.556,0.9570666666666667
790,1i,150.0,22,0.6547,21,143.56,False,0.0,0.06919999999999993,0.9570666666666667
795,1i,150.0,23,1.0583,21,143.56,False,0.0,0.27090000000000003,0.9570666666666667
800,1i,150.0,22,1.0503,19,143.56,False,0.0,0.4125,0.9570666666666667
805,1i,150.0,22,2.1907,16,143.56,False,0.0,0.12860000000000005,0.9570666666666667
810,1i,150.0,22,1.0872,15,143.56,False,0.0,0.3021999999999999,0.9570666666666667
815,1i,150.0,23,1.2557,17,143.56,False,0.0,0.48440000000000005,0.9570666666666667
820,1i,150.0,24,1.976,17,143.27,False,-0.28999999999999204,1.3213,0.9551333333333334
825,1i,150.0,24,0.878,15,65.85,False,-77.71000000000001,-0.18030000000000002,0.43899999999999995
830,1i,150.0,26,0.7803,20,100.8,False,-42.760000000000005,-0.27,0.6719999999999999
835,1i,150.0,27,1.3125,23,121.61,False,-21.950000000000003,-0.8782000000000001,0.8107333333333333
840,1i,150.0,28,0.3943,27,148.36,True,4.800000000000011,-0.6929,0.9890666666666668
845,1i,150.0,29,0.5685,27,148.27,True,4.710000000000008,-0.6872,0.9884666666666667
850,1i,150.0,30,0.6557,28,148.27,True,5.0,-1.3203,0.9884666666666667
855,1i,150.0,30,0.1346,29,148.27,True,82.42000000000002,-0.7434000000000001,0.9884666666666667
860,1i,150.0,26,1.1504,21,148.27,True,47.47000000000001,0.3701000000000001,0.9884666666666667
865,1i,150.0,22,1.3719,20,148.27,True,26.66000000000001,0.0593999999999999,0.9884666666666667
870,1i,150.0,22,1.3388,20,148.27,True,-0.09000000000000341,0.9445,0.9884666666666667
875,1i,150.0,21,0.7401,20,148.27,True,0.0,0.17159999999999997,0.9884666666666667
880,1i,150.0,21,0.9399,20,148.27,True,0.0,0.2842,0.9884666666666667
885,1i,150.0,21,0.8675,20,148.27,True,0.0,0.7329000000000001,0.9884666666666667
890,1i,150.0,20,1.9679,17,148.27,True,0.0,0.8174999999999999,0.9884666666666667
895,1i,150.0,19,1.5516,13,148.27,True,0.0,0.1797000000000002,0.9884666666666667
900,1i,150.0,20,1.593,13,148.27,True,0.0,0.2542,0.9884666666666667
905,1i,150.0,20,1.1139,12,148.27,True,0.0,0.3737999999999999,0.9884666666666667
910,1i,150.0,21,1.3411,13,147.95,True,-0.3200000000000216,0.4012,0.9863333333333333
915,1i,150.0,22,1.6784,13,63.23,False,-85.04000000000002,0.8108999999999998,0.4215333333333333
920,1i,150.0,24,1.9364,17,101.72,False,-46.55000000000001,-0.031500000000000083,0.6781333333333334
925,1i,150.0,27,1.3631,20,120.92,False,-27.35000000000001,-0.1885000000000001,0.8061333333333334
930,1i,150.0,27,0.7773,25,143.04,False,-5.230000000000018,-0.8157,0.9535999999999999
935,1i,150.0,28,0.1487,27,149.59,True,1.3199999999999932,-0.9651999999999998,0.9972666666666666
940,1i,150.0,30,1.0977,28,149.56,True,1.6100000000000136,-0.24340000000000006,0.9970666666666667
945,1i,150.0,30,0.7519,28,149.56,True,86.33000000000001,-0.9264999999999999,0.9970666666666667
950,1i,150.0,27,1.3788,21,149.56,True,47.84,-0.5575999999999999,0.9970666666666667
955,1i,150.0,24,1.2782,21,149.56,True,28.64,-0.08489999999999998,0.9970666666666667
