timestamp,approach_edge,true_queue_length_m,true_queue_beyond_camera
1130,2i,170.24,True
1135,2i,174.24,True
1140,2i,174.24,True
1145,2i,174.24,True
1150,2i,174.24,True
1155,2i,174.24,True
1160,2i,174.24,True
1165,2i,178.24,True
1170,2i,178.24,True
1175,2i,192.29,True
1180,2i,192.28,True
1185,2i,192.28,True
1190,2i,191.2,True
1195,2i,123.81,False
1200,2i,145.83,False
1205,2i,172.36,True
1210,2i,178.63,True
1215,2i,182.75,True
1220,2i,182.57,True
1225,2i,182.57,True
1230,2i,182.57,True
1235,2i,182.57,True
1240,2i,189.57,True
1245,2i,189.57,True
1250,2i,189.57,True
1255,2i,189.57,True
1260,2i,193.57,True
1265,2i,193.57,True
1270,2i,193.57,True
1275,2i,193.57,True
1280,2i,193.4,True
1285,2i,122.18,False
1290,2i,134.16,False
1295,2i,163.49,True
1300,2i,178.45,True
1305,2i,177.87,True
1310,2i,190.57,True
1315,2i,190.57,True
1320,2i,190.57,True
1325,2i,190.57,True
1330,2i,204.61,True
1335,2i,204.61,True
1340,2i,218.65,True
1345,2i,218.65,True
1350,2i,218.65,True
1355,2i,218.65,True
1360,2i,222.69,True
1365,2i,222.65,True
1370,2i,222.65,True
1375,2i,222.02,True
1380,2i,131.38,False
1385,2i,153.63,True
1390,2i,206.03,True
1395,2i,206.14,True
1400,2i,205.66,True
1405,2i,209.65,True
1410,2i,209.65,True
1415,2i,209.65,True
1420,2i,209.65,True
1425,2i,213.67,True
1430,2i,213.65,True
1435,2i,213.65,True
1440,2i,213.65,True
1445,2i,213.65,True
1450,2i,217.65,True
1455,2i,217.65,True
1460,2i,217.65,True
1465,2i,217.34,True
1470,2i,228.8,True
1475,2i,188.01,True
1480,2i,204.83,True
1485,2i,215.62,True
1490,2i,222.38,True
1495,2i,222.36,True
1500,2i,222.36,True
1505,2i,222.36,True
1510,2i,226.36,True
1515,2i,226.36,True
1520,2i,226.36,True
1525,2i,226.36,True
1530,2i,230.37,True
1535,2i,230.37,True
1540,2i,230.37,True
1545,2i,230.37,True
1550,2i,234.37,True
1555,2i,234.35,True
1560,2i,233.79,True
1565,2i,142.09,False
1570,2i,168.88,True
1575,2i,176.06,True
1580,2i,208.45,True
1585,2i,211.7,True
1590,2i,211.66,True
1595,2i,215.66,True
1600,2i,215.66,True
1605,2i,215.66,True
1610,2i,215.66,True
1615,2i,219.66,True
1620,2i,219.66,True
1625,2i,219.66,True
1630,2i,219.66,True
1635,2i,219.66,True
1640,2i,223.66,True
1645,2i,223.66,True
1650,2i,223.45,True
1655,2i,205.67,True
1660,2i,230.72,True
1665,2i,206.57,True
1670,2i,222.72,True
1675,2i,222.34,True
1680,2i,226.33,True
1685,2i,226.33,True
1690,2i,226.33,True
1695,2i,226.33,True
1700,2i,233.33,True
1705,2i,233.33,True
1710,2i,233.33,True
1715,2i,233.33,True
1720,2i,237.33,True
1725,2i,237.33,True
1730,2i,237.33,True
1735,2i,237.33,True
1740,2i,241.33,True
1745,2i,240.74,True
1750,2i,238.34,True
1755,2i,214.07,True
1760,2i,218.82,True
1765,2i,233.6,True
1770,2i,233.36,True
1775,2i,233.33,True
1780,2i,237.34,True
1785,2i,237.33,True
1790,2i,237.33,True
1795,2i,237.33,True
1800,2i,237.33,True
1805,2i,244.35,True
1810,2i,244.33,True
1815,2i,244.33,True
1820,2i,244.33,True
1825,2i,257.04,True
1830,2i,257.04,True
1835,2i,256.78,True
1840,2i,254.07,True
1845,2i,227.63,True
1850,2i,223.04,True
1855,2i,249.48,True
1860,2i,249.11,True
1865,2i,263.09,True
1870,2i,263.08,True
1875,2i,263.08,True
1880,2i,263.08,True
1885,2i,263.08,True
1890,2i,263.08,True
1895,2i,270.08,True
1900,2i,270.08,True
1905,2i,284.14,True
1910,2i,284.12,True
1915,2i,284.12,True
1920,2i,284.12,True
1925,2i,291.11,True
1930,2i,290.38,True
1935,2i,288.07,True
1940,2i,235.61,True
1945,2i,270.65,True
1950,2i,284.3,True
1955,2i,284.09,True
1960,2i,284.08,True
1965,2i,284.08,True
1970,2i,291.09,True
1975,2i,291.09,True
1980,2i,291.09,True
1985,2i,291.09,True
1990,2i,298.09,True
1995,2i,298.09,True
2000,2i,298.09,True
2005,2i,298.09,True
2010,2i,302.1,True
2015,2i,302.09,True
2020,2i,301.98,True
2025,2i,300.44,True
2030,2i,302.32,True
2035,2i,287.88,True
2040,2i,294.66,True
2045,2i,294.15,True
2050,2i,301.11,True
2055,2i,301.09,True
2060,2i,301.09,True
2065,2i,301.09,True
2070,2i,308.18,True
2075,2i,308.09,True
2080,2i,308.09,True
2085,2i,308.09,True
2090,2i,308.09,True
2095,2i,312.11,True
2100,2i,312.09,True
2105,2i,312.09,True
2110,2i,312.03,True
2115,2i,311.5,True
2120,2i,323.2,True
