timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
205,3i,150.0,3,6.8998,2,5.0,False
205,4i,150.0,3,6.7717,2,5.0,False
210,1i,150.0,19,1.491,16,73.85,False
210,2i,150.0,25,1.0737,21,71.76,False
210,3i,150.0,3,2.9807,2,5.0,False
210,4i,150.0,3,2.9681,2,5.0,False
215,1i,150.0,20,0.7885,17,73.85,False
215,2i,150.0,27,0.6702,24,89.82,False
215,3i,150.0,5,15.2135,1,1.0,False
215,4i,150.0,4,18.3305,1,1.0,False
220,1i,150.0,21,0.6174,18,73.85,False
220,2i,150.0,27,0.2096,25,89.8,False
220,3i,150.0,4,10.8066,1,1.0,False
220,4i,150.0,4,9.7952,1,1.0,False
225,1i,150.0,24,1.6642,20,94.9,False
225,2i,150.0,30,1.0844,27,116.56,False
225,3i,150.0,3,1.0205,1,1.0,False
225,4i,150.0,3,0.0167,2,8.0,False
230,1i,150.0,21,2.0064,15,102.91,False
230,2i,150.0,26,0.7847,20,123.57,False
230,3i,150.0,4,5.2512,3,8.0,False
230,4i,150.0,4,6.0817,3,8.0,False
235,1i,150.0,17,1.4123,11,106.9,False
235,2i,150.0,25,1.19,18,123.56,False
235,3i,150.0,4,2.1794,3,8.0,False
235,4i,150.0,4,2.8966,3,8.0,False
240,1i,150.0,17,3.2955,10,106.0,False
240,2i,150.0,23,2.7927,14,136.27,False
240,3i,150.0,4,0.0009,4,12.01,False
240,4i,150.0,4,0.0199,4,12.06,False
245,1i,150.0,15,2.8232,7,41.05,False
245,2i,150.0,20,2.4062,10,135.78,False
245,3i,150.0,5,3.1709,4,12.0,False
245,4i,150.0,5,3.0348,4,12.0,False
250,1i,150.0,16,4.0198,8,53.76,False
250,2i,150.0,19,2.4836,10,53.05,False
250,3i,150.0,5,0.4658,4,12.0,False
250,4i,150.0,5,0.4917,4,12.0,False
255,1i,150.0,18,3.9557,8,53.76,False
255,2i,150.0,18,3.2895,10,53.05,False
255,3i,150.0,7,6.8841,5,16.0,False
255,4i,150.0,7,7.171,5,19.0,False
260,1i,150.0,19,3.3446,9,53.76,False
260,2i,150.0,20,2.9729,10,53.05,False
260,3i,150.0,8,5.8937,5,16.0,False
260,4i,150.0,8,4.641,5,19.0,False
265,1i,150.0,17,1.9371,9,57.76,False
265,2i,150.0,22,2.5276,9,57.1,False
265,3i,150.0,8,1.6136,5,16.0,False
265,4i,150.0,8,1.3109,7,23.03,False
270,1i,150.0,18,1.3193,11,44.14,False
270,2i,150.0,24,1.4071,11,61.52,False
270,3i,150.0,9,2.6587,7,20.01,False
270,4i,150.0,9,2.8615,7,23.01,False
275,1i,150.0,22,2.7902,15,54.82,False
275,2i,150.0,26,1.415,18,103.03,False
275,3i,150.0,5,3.1725,2,19.31,False
275,4i,150.0,4,2.8485,1,1.0,False
280,1i,150.0,23,1.748,17,54.76,False
280,2i,150.0,28,1.1649,23,110.52,False
280,3i,150.0,2,5.3156,1,1.0,False
280,4i,150.0,2,5.0346,1,1.0,False
285,1i,150.0,24,0.962,20,72.82,False
285,2i,150.0,29,0.3385,26,121.33,False
285,3i,150.0,2,8.4401,1,1.0,False
285,4i,150.0,1,0.0,1,1.0,False
290,1i,150.0,26,1.546,23,80.81,False
290,2i,150.0,31,0.6534,29,138.0,False
290,3i,150.0,1,0.0,1,1.0,False
290,4i,150.0,2,7.9093,1,1.0,False
295,1i,150.0,28,1.4547,24,87.81,False
295,2i,150.0,33,0.6018,30,141.98,False
295,3i,150.0,3,15.9059,1,1.0,False
295,4i,150.0,2,12.889,1,1.0,False
300,1i,150.0,28,0.4419,26,94.81,False
300,2i,150.0,33,0.1054,32,145.98,True
300,3i,150.0,4,12.4093,1,1.0,False
300,4i,150.0,4,11.5759,1,1.0,False
305,1i,150.0,29,0.3333,27,98.81,False
305,2i,150.0,34,0.0001,34,149.98,True
305,3i,150.0,3,3.9153,0,0.0,False
305,4i,150.0,3,8.7749,0,0.0,False
310,1i,150.0,32,1.182,28,102.81,False
