timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
665,1i,150.0,22,1.147,19,100.84,False,-11.509999999999991,-0.03590000000000004,0.6722666666666667
670,1i,150.0,22,0.7211,20,104.85,False,56.69,-2.0157000000000003,0.699
675,1i,150.0,22,0.312,20,104.85,False,18.659999999999997,-1.4374,0.699
680,1i,150.0,20,0.974,15,104.85,False,3.6499999999999915,0.9013,0.699
685,1i,150.0,19,1.7148,16,111.87,False,11.02000000000001,1.7141000000000002,0.7458
690,1i,150.0,18,1.3464,16,111.85,False,11.009999999999991,0.7344,0.7456666666666666
695,1i,150.0,16,0.0,16,111.85,False,11.009999999999991,-1.147,0.7456666666666666
700,1i,150.0,19,1.908,16,111.85,False,7.0,1.1869,0.7456666666666666
705,1i,150.0,19,1.0907,17,115.85,False,11.0,0.7787,0.7723333333333333
710,1i,150.0,18,0.1181,17,115.85,False,11.0,-0.8559,0.7723333333333333
715,1i,150.0,19,1.362,13,115.85,False,3.9799999999999898,-0.3528,0.7723333333333333
720,1i,150.0,21,2.3294,14,115.85,False,4.0,0.9830000000000001,0.7723333333333333
725,1i,150.0,21,1.2916,13,119.84,False,7.990000000000009,1.2916,0.7989333333333334
730,1i,150.0,21,0.3953,16,118.42,False,6.570000000000007,-1.5127,0.7894666666666666
735,1i,150.0,22,1.1431,17,87.54,False,-28.309999999999988,0.0524,0.5836
740,1i,150.0,24,1.5755,21,106.69,False,-9.159999999999997,1.4573999999999998,0.7112666666666666
745,1i,150.0,24,0.5215,22,109.94,False,-5.909999999999997,-0.8405000000000001,0.7329333333333333
750,1i,150.0,24,0.0015,24,109.81,False,-6.039999999999992,-2.3279,0.7320666666666666
755,1i,150.0,25,0.5793,24,109.81,False,-10.030000000000001,-0.7123,0.7320666666666666
760,1i,150.0,26,1.1786,24,109.81,False,-8.61,0.7833000000000001,0.7320666666666666
765,1i,150.0,27,0.6963,24,109.81,False,22.269999999999996,-0.4468,0.7320666666666666
770,1i,150.0,22,0.7163,18,109.81,False,3.1200000000000045,-0.8591999999999999,0.7320666666666666
775,1i,150.0,20,0.9039,19,113.81,False,3.8700000000000045,0.3824000000000001,0.7587333333333334
780,1i,150.0,21,1.6046,19,113.81,False,4.0,1.6031,0.7587333333333334
785,1i,150.0,21,0.9219,19,113.81,False,4.0,0.3426,0.7587333333333334
790,1i,150.0,20,0.0315,19,113.81,False,4.0,-1.1471,0.7587333333333334
795,1i,150.0,22,1.7983,20,127.85,False,18.039999999999992,1.1019999999999999,0.8523333333333333
800,1i,150.0,21,1.4471,18,127.85,False,18.039999999999992,0.7308,0.8523333333333333
805,1i,150.0,21,0.888,15,127.85,False,14.039999999999992,-0.015900000000000025,0.8523333333333333
810,1i,150.0,21,0.5198,16,141.92,False,28.109999999999985,-1.0848,0.9461333333333333
815,1i,150.0,22,1.3448,15,141.89,False,28.079999999999984,0.42289999999999994,0.9459333333333333
820,1i,150.0,23,1.9708,13,141.83,False,28.02000000000001,1.9393,0.9455333333333334
825,1i,150.0,23,1.0028,13,69.0,False,-58.849999999999994,-0.7955000000000001,0.46
830,1i,150.0,25,1.1289,19,88.14,False,-39.709999999999994,-0.31820000000000004,0.5876
835,1i,150.0,26,1.5191,22,110.62,False,-17.22999999999999,0.6310999999999999,0.7374666666666667
840,1i,150.0,27,0.5058,24,138.07,False,-3.8499999999999943,-0.014000000000000012,0.9204666666666667
845,1i,150.0,27,0.0264,26,141.91,False,0.020000000000010232,-1.3184,0.9460666666666666
850,1i,150.0,28,0.6906,27,141.89,False,0.05999999999997385,-1.2802000000000002,0.9459333333333333
855,1i,150.0,28,0.3252,27,141.89,False,72.88999999999999,-0.6776,0.9459333333333333
860,1i,150.0,26,0.9254,22,148.89,True,60.749999999999986,-0.20350000000000001,0.9925999999999999
865,1i,150.0,23,0.5197,22,148.89,True,38.26999999999998,-0.9993999999999998,0.9925999999999999
870,1i,150.0,23,0.677,22,148.89,True,10.819999999999993,0.17120000000000002,0.9925999999999999
875,1i,150.0,24,1.5998,22,148.89,True,6.97999999999999,1.5734000000000001,0.9925999999999999
880,1i,150.0,23,0.6199,22,148.89,True,7.0,-0.07069999999999999,0.9925999999999999
885,1i,150.0,22,0.0,22,148.89,True,7.0,-0.3252,0.9925999999999999
890,1i,150.0,22,0.9413,19,148.89,True,0.0,0.015900000000000025,0.9925999999999999
895,1i,150.0,21,1.8579,15,148.89,True,0.0,1.3382,0.9925999999999999
900,1i,150.0,21,0.7374,14,148.89,True,0.0,0.06040000000000001,0.9925999999999999
905,1i,150.0,21,0.5239,15,148.89,True,0.0,-1.0759,0.9925999999999999
910,1i,150.0,22,1.1151,15,148.87,True,-0.01999999999998181,0.4952,0.9924666666666667
915,1i,150.0,23,1.5778,16,146.74,True,-2.1499999999999773,1.5778,0.9782666666666667
920,1i,150.0,24,0.9602,17,94.89,False,-53.999999999999986,0.018900000000000028,0.6326
925,1i,150.0,26,0.8477,24,147.34,True,-1.549999999999983,-1.0102000000000002,0.9822666666666667
930,1i,150.0,28,1.4366,26,149.22,True,0.3300000000000125,0.6992,0.9948
935,1i,150.0,28,0.5486,26,148.9,True,0.010000000000019327,0.024699999999999944,0.9926666666666667
