timestamp,approach_edge,true_queue_length_m,true_queue_beyond_camera
595,2i,1.0,False
595,3i,0.0,False
595,4i,177.2,True
600,1i,4.87,False
600,2i,1.0,False
600,3i,0.0,False
600,4i,181.2,True
605,1i,4.87,False
605,2i,1.0,False
605,3i,1.0,False
605,4i,181.19,True
610,1i,4.87,False
610,2i,1.0,False
610,3i,1.0,False
610,4i,179.16,True
615,1i,4.87,False
615,2i,1.0,False
615,3i,1.0,False
615,4i,179.97,True
620,1i,7.9,False
620,2i,0.0,False
620,3i,1.0,False
620,4i,132.9,False
625,1i,0.0,False
625,2i,0.0,False
625,3i,1.0,False
625,4i,163.52,True
630,1i,0.0,False
630,2i,0.0,False
630,3i,1.0,False
630,4i,174.31,True
635,1i,0.0,False
635,2i,0.0,False
635,3i,1.0,False
635,4i,174.2,True
640,1i,0.0,False
640,2i,0.0,False
640,3i,1.0,False
640,4i,178.21,True
645,1i,1.0,False
645,2i,1.0,False
645,3i,1.0,False
645,4i,178.2,True
650,1i,1.0,False
650,2i,1.0,False
650,3i,1.0,False
650,4i,178.2,True
655,1i,1.0,False
655,2i,1.0,False
655,3i,1.0,False
655,4i,178.2,True
660,1i,1.0,False
660,2i,1.0,False
660,3i,1.0,False
660,4i,178.2,True
665,1i,1.0,False
665,2i,1.0,False
665,3i,0.0,False
665,4i,182.2,True
670,1i,1.0,False
670,2i,1.0,False
670,3i,0.0,False
670,4i,196.24,True
675,1i,1.0,False
675,2i,1.0,False
675,3i,0.0,False
675,4i,196.24,True
680,1i,1.0,False
680,2i,1.0,False
680,3i,0.0,False
680,4i,200.25,True
685,1i,1.0,False
685,2i,1.0,False
685,3i,1.0,False
685,4i,200.25,True
690,1i,1.0,False
690,2i,1.0,False
690,3i,1.0,False
690,4i,200.25,True
695,1i,1.0,False
695,2i,1.0,False
695,3i,1.0,False
695,4i,200.25,True
700,1i,1.0,False
700,2i,1.0,False
700,3i,1.0,False
700,4i,200.08,True
705,1i,1.0,False
705,2i,1.0,False
705,3i,1.0,False
705,4i,202.78,True
710,1i,0.0,False
710,2i,0.0,False
710,3i,1.0,False
710,4i,193.15,True
715,1i,0.0,False
715,2i,0.0,False
715,3i,1.0,False
715,4i,209.5,True
720,1i,0.0,False
720,2i,0.0,False
720,3i,1.0,False
720,4i,213.81,True
725,1i,0.0,False
725,2i,0.0,False
725,3i,1.0,False
725,4i,213.32,True
730,1i,0.0,False
730,2i,0.0,False
730,3i,1.0,False
730,4i,213.29,True
735,1i,0.0,False
735,2i,0.0,False
735,3i,1.0,False
735,4i,217.29,True
740,1i,0.0,False
740,2i,0.0,False
740,3i,1.0,False
740,4i,217.29,True
745,1i,0.0,False
745,2i,0.0,False
745,3i,1.0,False
745,4i,217.29,True
750,1i,0.0,False
750,2i,0.0,False
750,3i,1.0,False
750,4i,221.29,True
755,1i,0.0,False
755,2i,0.0,False
755,3i,0.0,False
755,4i,221.29,True
